no_matricula_inmobiliaria;estado_folio;matriculas_matriz;matriculas_derivadas
20099747;ACTIVO;586308;
20100969;ACTIVO;;20434270
20100969;ACTIVO;;20467855
20101033;ACTIVO;20100903;20120085
20101034;ACTIVO;20100903;20131818
20101034;ACTIVO;20100903;20131819
20101035;ACTIVO;20100903;20136874
20101796;ACTIVO;62357;20123223
20101796;ACTIVO;62357;20133124
20101796;ACTIVO;62357;20136363
20102303;ACTIVO;;20704498
20102495;ACTIVO;369697;
20103816;ACTIVO;1177877;20139461
20104013;ACTIVO;553623;
20104162;ACTIVO;558776;20939919
20104162;ACTIVO;558776;20939920
20106212;ACTIVO;960922, 20080149;
20107478;ACTIVO;20099483;
20107972;ACTIVO;594906;
20108468;ACTIVO;20092913;20657195
20108468;ACTIVO;20092913;20657196
20108471;ACTIVO;20092913;
20108964;ACTIVO;;20336507
20108964;ACTIVO;;20413238
20108964;ACTIVO;;20431529
20108964;ACTIVO;;20431530
20108964;ACTIVO;;20431531
20108964;ACTIVO;;20431532
20108964;ACTIVO;;20431533
20108987;ACTIVO;532025;
20109628;CERRADO;;20945796
20109628;CERRADO;;20945797
20109628;CERRADO;;20945798
20109794;ACTIVO;290947, 290948;
20110565;ACTIVO;740670;
20110844;ACTIVO;594906;
20110986;ACTIVO;249540;
20111176;ACTIVO;85318;
20111178;ACTIVO;109716;
20111179;ACTIVO;109716;20521220
20111179;ACTIVO;109716;20521221
20111179;ACTIVO;109716;20521222
20111181;ACTIVO;109716;
20111183;ACTIVO;109716;
20111622;ACTIVO;712659;
20111813;ACTIVO;986999;
20112089;ACTIVO;;
20112846;ACTIVO;;20340572
20112953;ACTIVO;676144;20213480
20112953;ACTIVO;676144;20249232
20113785;ACTIVO;20035213;
20113786;ACTIVO;20035213;
20113787;ACTIVO;20035213;20901696
20113787;ACTIVO;20035213;20901697
20113788;ACTIVO;20035213;
20113941;ACTIVO;983952;20391941
20113942;ACTIVO;983952;
20115229;ACTIVO;20088866;
20115823;ACTIVO;200880;20315390
20115823;ACTIVO;200880;20778616
20115823;ACTIVO;200880;20778617
20115823;ACTIVO;200880;20778618
20116514;ACTIVO;836242;
20116779;ACTIVO;20116778, 20116821;
20116780;ACTIVO;20116778, 20116821;
20116781;ACTIVO;20116778, 20116821;20856388
20116781;ACTIVO;20116778, 20116821;20856389
20116781;ACTIVO;20116778, 20116821;20856390
20116781;ACTIVO;20116778, 20116821;20856391
20116781;ACTIVO;20116778, 20116821;20856392
20116781;ACTIVO;20116778, 20116821;20856393
20116782;ACTIVO;20116778, 20116821;
20117287;ACTIVO;853223;
20117288;ACTIVO;853223;
20117291;ACTIVO;20086673;
20117318;ACTIVO;621053, 691091, 692926;
20118621;ACTIVO;20102246;
20118644;ACTIVO;409951;20137523
20118644;ACTIVO;409951;20823524
20118644;ACTIVO;409951;20823525
20119100;ACTIVO;746682;
20119130;ACTIVO;251657;
20120380;CERRADO;20103990;
201206;ACTIVO;;
20120862;ACTIVO;292797;
20120991;ACTIVO;20108467;
20120992;ACTIVO;20108467;
20121243;ACTIVO;20029728;
20121897;ACTIVO;20041149;
20121898;ACTIVO;20041149;
20121902;ACTIVO;276443;
20121951;ACTIVO;20077775;
20123223;ACTIVO;20101796;20936749
20123223;ACTIVO;20101796;20936750
20123230;ACTIVO;20029743;
20123984;ACTIVO;20075218;
20123985;ACTIVO;20075218;20767415
20123985;ACTIVO;20075218;20767416
20123986;ACTIVO;20075218;
20123987;ACTIVO;20075218;
20123988;ACTIVO;20075218;
20123989;ACTIVO;20075218;
20125046;ACTIVO;20057741;
20125053;ACTIVO;532025;
20125163;ACTIVO;18143;
20126079;ACTIVO;542751;20903034
20126079;ACTIVO;542751;20903035
20126277;ACTIVO;1225870;20356279
20126277;ACTIVO;1225870;20356280
20126458;ACTIVO;20071218;
20126459;ACTIVO;20071218;
20126460;ACTIVO;20071218;
20126461;ACTIVO;20071218;
20126462;ACTIVO;20071218;
20126955;ACTIVO;587527;
20126956;ACTIVO;545363;
20127211;ACTIVO;1127249;
20127233;ACTIVO;1193457;
20127411;ACTIVO;1016197, 20098043;20958080
20127413;ACTIVO;1016197, 20098043;
20127637;ACTIVO;504297;
20127970;ACTIVO;20116391;
20127971;ACTIVO;20116391;
20128019;ACTIVO;457814;
20128021;ACTIVO;268089;
20128022;ACTIVO;268089;
20128027;ACTIVO;20089568;
20128230;ACTIVO;671375;
20128244;ACTIVO;935535;
20128509;ACTIVO;728545;
20128510;ACTIVO;728545;
20128844;ACTIVO;1127247;
20128845;ACTIVO;1127247;
20129130;ACTIVO;1057316;
20129215;ACTIVO;695024;
20131282;ACTIVO;1136805;
20131819;ACTIVO;20101034;
20131854;ACTIVO;1183063;
20132430;ACTIVO;951692;
20132550;ACTIVO;438288;
20133124;ACTIVO;20101796;
20133395;ACTIVO;373004;
20133700;ACTIVO;;
20133736;ACTIVO;20127649, 20133735;20520342
20133738;ACTIVO;20054761;
20133748;ACTIVO;;
20133749;ACTIVO;;
20136378;ACTIVO;20136377;20409964
20136378;ACTIVO;20136377;20409965
20136378;ACTIVO;20136377;20409966
20136378;ACTIVO;20136377;20409967
20136378;ACTIVO;20136377;20409968
20136378;ACTIVO;20136377;20889105
20136378;ACTIVO;20136377;20889106
20136397;ACTIVO;764108;20232270
20136790;ACTIVO;719407;20934332
20136790;ACTIVO;719407;20934333
20137307;ACTIVO;20077616;0
20137307;ACTIVO;20077616;0
20137307;ACTIVO;20077616;0
20137307;ACTIVO;20077616;20850671
20137307;ACTIVO;20077616;20850672
20137307;ACTIVO;20077616;20850673
20137308;ACTIVO;20077616;
20137310;ACTIVO;20087717;20354052
20137311;ACTIVO;20087717;20371357
20137324;ACTIVO;794173;20337333
20137330;ACTIVO;1100169;
20137331;ACTIVO;1100169;
20137523;ACTIVO;20118644;
20137538;ACTIVO;20137535;20250280
20137541;ACTIVO;20137535;20770808
20137544;ACTIVO;20137536;
20137545;ACTIVO;20137536;
20137546;ACTIVO;20137536;
20137547;ACTIVO;20137536;20924794
20137547;ACTIVO;20137536;20924795
20137548;ACTIVO;20137539;
20137549;ACTIVO;20137539;
20137854;ACTIVO;723690;20381329
20137854;ACTIVO;723690;20404866
20137854;ACTIVO;723690;20404867
20137854;ACTIVO;723690;20404868
20137854;ACTIVO;723690;20404869
20137854;ACTIVO;723690;20404870
20137855;ACTIVO;723690;20291497
20137855;ACTIVO;723690;20291498
20137855;ACTIVO;723690;20291499
20137855;ACTIVO;723690;20291500
20137855;ACTIVO;723690;20291501
20137855;ACTIVO;723690;20291502
20138750;ACTIVO;1016197;
20138751;ACTIVO;1016197;
20138752;ACTIVO;1016197;
20138753;ACTIVO;1016197;
20138754;ACTIVO;1016197;
20138755;ACTIVO;1016197;20692266
20138755;ACTIVO;1016197;20692267
20138755;ACTIVO;1016197;20692268
20138766;ACTIVO;;
20140642;ACTIVO;1060505;
20140872;ACTIVO;20029730;
20141923;ACTIVO;1060505;
20142138;ACTIVO;;
20142915;ACTIVO;821772;
20144845;ACTIVO;;
20145415;ACTIVO;20055832;
20145833;ACTIVO;1100168;
20146766;ACTIVO;566592, 20146765;
20147483;ACTIVO;161332;20721652
20147483;ACTIVO;161332;20721653
20148404;ACTIVO;20098431;
20150584;ACTIVO;764108;
20152133;CERRADO;1106357;20293875
20152133;CERRADO;1106357;20449897
20152133;CERRADO;1106357;20849587
20152133;CERRADO;1106357;20849588
20152808;ACTIVO;687678;
20153669;ACTIVO;1122797, 20152250;
20153947;ACTIVO;1198249, 20152250;
20153948;ACTIVO;1198249, 20152250;
20153949;ACTIVO;1198250, 20152250;
20153950;ACTIVO;1198250, 20152250;
20153956;ACTIVO;1198251, 20152250;20625626
20153956;ACTIVO;1198251, 20152250;20625627
20153956;ACTIVO;1198251, 20152250;20625628
20153956;ACTIVO;1198251, 20152250;20625629
20153957;ACTIVO;1198251, 20152250;
20155687;ACTIVO;203839, 20152250;
20155688;ACTIVO;712662, 20152250;
20155697;ACTIVO;319829, 20152250;
20156041;ACTIVO;20053270, 20152250;
20156042;ACTIVO;20053270, 20152250;
20156058;ACTIVO;1198248, 20152250;
20156059;ACTIVO;1198248, 20152250;
20156094;ACTIVO;20152250;20500917
20157855;ACTIVO;;20500009
20157855;ACTIVO;;20500010
20157855;ACTIVO;;20500011
20157855;ACTIVO;;20500012
20157855;ACTIVO;;20500013
20158423;ACTIVO;319829, 20152250;
20158424;ACTIVO;410985, 20152250;20407834
20158749;ACTIVO;20048681, 20152250;
20159515;ACTIVO;951692, 20075188;
20159646;ACTIVO;319829;20346123
20159646;ACTIVO;319829;20346124
20159646;ACTIVO;319829;20346125
20159646;ACTIVO;319829;20346126
20159646;ACTIVO;319829;20346127
20159646;ACTIVO;319829;20346128
20161039;ACTIVO;20098383;
20161532;ACTIVO;677346;
20161533;ACTIVO;677346;
20161535;ACTIVO;677346;
20161536;ACTIVO;677346;
20161537;ACTIVO;677346;
20161542;ACTIVO;577251;
20161543;ACTIVO;577251;
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20168962
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20177963
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20185375
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20195722
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20195723
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20195724
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20195725
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20195726
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20195727
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20195728
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20195729
20164479;ACTIVO;18143, 1094963, 1094964, 1094965, 1094966, 20039571, 20039572, 20039573, 20039574, 20039575, 20039576, 20039577, 20039578;20195730
20164920;ACTIVO;;20303963
20164921;ACTIVO;;
20164922;ACTIVO;;
20164950;ACTIVO;;20558508
20164950;ACTIVO;;20558509
20164950;ACTIVO;;20558510
20164950;ACTIVO;;20558511
20164950;ACTIVO;;20558512
20164950;ACTIVO;;20558513
20164950;ACTIVO;;20558514
20164950;ACTIVO;;20558515
20164950;ACTIVO;;20558516
20164950;ACTIVO;;20558517
20164950;ACTIVO;;20558518
20164950;ACTIVO;;20558519
20164950;ACTIVO;;20558520
20164950;ACTIVO;;20558521
20164950;ACTIVO;;20558522
20164950;ACTIVO;;20558523
20165164;ACTIVO;20104021;
20165165;ACTIVO;20104021;
20165166;ACTIVO;20104021;
20165167;ACTIVO;20104021;
20165168;ACTIVO;20104021;
20165169;ACTIVO;20104021;
20165170;ACTIVO;20104021;
20165171;ACTIVO;20104021;
20165172;ACTIVO;20104021;
20165173;ACTIVO;20104021;
20165174;ACTIVO;20104021;
20165175;ACTIVO;20104021;
20165176;ACTIVO;20104021;
20165177;ACTIVO;20104021;
20165178;ACTIVO;20104021;
20165179;ACTIVO;20104021;
20165180;ACTIVO;20104021;
20165181;ACTIVO;20104021;
20165183;ACTIVO;20104021;
20165184;ACTIVO;20104021;
20165185;ACTIVO;20104021;
20165186;ACTIVO;20104021;
20165187;ACTIVO;20104021;
20165188;ACTIVO;20104021;
20165189;ACTIVO;20104021;
20165190;ACTIVO;20104021;
20165191;ACTIVO;20104021;
20165192;ACTIVO;20104021;
20165193;ACTIVO;20104021;
20165194;ACTIVO;20104021;
20165195;ACTIVO;20104021;
20165196;ACTIVO;20104021;
20165197;ACTIVO;20104021;
20165198;ACTIVO;20104021;
20165199;ACTIVO;20104021;
20165200;ACTIVO;20104021;
20165201;ACTIVO;20104021;
20165202;ACTIVO;20104021;
20165203;ACTIVO;20104021;
20165204;ACTIVO;20104021;
20165205;ACTIVO;20104021;
20165207;ACTIVO;20104021;
20165208;ACTIVO;20104021;
20165209;ACTIVO;20104021;
20165210;ACTIVO;20104021;
20165211;ACTIVO;20104021;
20165212;ACTIVO;20104021;
20165213;ACTIVO;20104021;
20165214;ACTIVO;20104021;
20165215;ACTIVO;20104021;
20165216;ACTIVO;20104021;
20165217;ACTIVO;20104021;
20165218;ACTIVO;20104021;
20165219;ACTIVO;20104021;
20165220;ACTIVO;20104021;
20165221;ACTIVO;20104021;
20165222;ACTIVO;20104021;
20165223;ACTIVO;20104021;
20165224;ACTIVO;20104021;
20165225;ACTIVO;20104021;
20165226;ACTIVO;20104021;
20165227;ACTIVO;20104021;
20165228;ACTIVO;20104021;
20165229;ACTIVO;20104021;
20165230;ACTIVO;20104021;
20165231;ACTIVO;20104021;
20165232;ACTIVO;20104021;
20165233;ACTIVO;20104021;
20165234;ACTIVO;20104021;
20165235;ACTIVO;20104021;
20165236;ACTIVO;20104021;
20165237;ACTIVO;20104021;
20165246;ACTIVO;20104021;
20165248;ACTIVO;20104021;
20165254;ACTIVO;20104021;
20165255;ACTIVO;20104021;
20165256;ACTIVO;20104021;
20165257;ACTIVO;20104021;
20165258;ACTIVO;20104021;
20165259;ACTIVO;20104021;
20165260;ACTIVO;20104021;
20165261;ACTIVO;20104021;
20165262;ACTIVO;20104021;
20165263;ACTIVO;20104021;
20165264;ACTIVO;20104021;
20165265;ACTIVO;20104021;
20165267;ACTIVO;20104021;
20165269;ACTIVO;20104021;
20165270;ACTIVO;20104021;
20165271;ACTIVO;20104021;
20165272;ACTIVO;20104021;
20165273;ACTIVO;20104021;
20165274;ACTIVO;20104021;
20165275;ACTIVO;20104021;
20165276;ACTIVO;20104021;
20165277;ACTIVO;20104021;
20165278;ACTIVO;20104021;
20165279;ACTIVO;20104021;
20165281;ACTIVO;20104021;
20165282;ACTIVO;20104021;
20165283;ACTIVO;20104021;
20165284;ACTIVO;20104021;
20165285;ACTIVO;20104021;
20165286;ACTIVO;20104021;
20165287;ACTIVO;20104021;
20165288;ACTIVO;20104021;
20165289;ACTIVO;20104021;
20165290;ACTIVO;20104021;
20165291;ACTIVO;20104021;
20165292;ACTIVO;20104021;
20165293;ACTIVO;20104021;
20165294;ACTIVO;20104021;
20165295;ACTIVO;20104021;
20165296;ACTIVO;20104021;
20165297;ACTIVO;20104021;
20165298;ACTIVO;20104021;
20165299;ACTIVO;20104021;
20165300;ACTIVO;20104021;
20165301;ACTIVO;20104021;
20165302;ACTIVO;20104021;
20165303;ACTIVO;20104021;
20165304;ACTIVO;20104021;
20165305;ACTIVO;20104021;
20165306;ACTIVO;20104021;
20165307;ACTIVO;20104021;
20165308;ACTIVO;20104021;
20165309;ACTIVO;20104021;
20165310;ACTIVO;20104021;
20165311;ACTIVO;20104021;
20165312;ACTIVO;20104021;
20165313;ACTIVO;20104021;
20165314;ACTIVO;20104021;
20165315;ACTIVO;20104021;
20165316;ACTIVO;20104021;
20165317;ACTIVO;20104021;
20165318;ACTIVO;20104021;
20165319;ACTIVO;20104021;
20165320;ACTIVO;20104021;
20165321;ACTIVO;20104021;
20165322;ACTIVO;20104021;
20165323;ACTIVO;20104021;
20165324;ACTIVO;20104021;
20165325;ACTIVO;20104021;
20165326;ACTIVO;20104021;
20165327;ACTIVO;20104021;
20165328;ACTIVO;20104021;
20165329;ACTIVO;20104021;
20165330;ACTIVO;20104021;
20165331;ACTIVO;20104021;
20165332;ACTIVO;20104021;
20165334;ACTIVO;20104021;
20165335;ACTIVO;20104021;
20165336;ACTIVO;20104021;
20165337;ACTIVO;20104021;
20165338;ACTIVO;20104021;
20165339;ACTIVO;20104021;
20165340;ACTIVO;20104021;
20165341;ACTIVO;20104021;
20165342;ACTIVO;20104021;
20165343;ACTIVO;20104021;
20165344;ACTIVO;20104021;
20165345;ACTIVO;20104021;
20165346;ACTIVO;20104021;
20165347;ACTIVO;20104021;
20165348;ACTIVO;20104021;
20165349;ACTIVO;20104021;
20165350;ACTIVO;20104021;
20165351;ACTIVO;20104021;
20165352;ACTIVO;20104021;
20165353;ACTIVO;20104021;
20165354;ACTIVO;20104021;
20165355;ACTIVO;20104021;
20165356;ACTIVO;20104021;
20165357;ACTIVO;20104021;
20165358;ACTIVO;20104021;
20165359;ACTIVO;20104021;
20165360;ACTIVO;20104021;
20165361;ACTIVO;20104021;
20165362;ACTIVO;20104021;
20165363;ACTIVO;20104021;
20165364;ACTIVO;20104021;
20165365;ACTIVO;20104021;
20165366;ACTIVO;20104021;
20165367;ACTIVO;20104021;
20165368;ACTIVO;20104021;
20165369;ACTIVO;20104021;
20165370;ACTIVO;20104021;
20165371;ACTIVO;20104021;
20165372;ACTIVO;20104021;
20165373;ACTIVO;20104021;
20165374;ACTIVO;20104021;
20165375;ACTIVO;20104021;
20165376;ACTIVO;20104021;
20165377;ACTIVO;20104021;
20165378;ACTIVO;20104021;
20165379;ACTIVO;20104021;
20165380;ACTIVO;20104021;
20165381;ACTIVO;20104021;
20165382;ACTIVO;20104021;
20165383;ACTIVO;20104021;
20165384;ACTIVO;20104021;
20165385;ACTIVO;20104021;
20165386;ACTIVO;20104021;
20165387;ACTIVO;20104021;
20165388;ACTIVO;20104021;
20165389;ACTIVO;20104021;
20165390;ACTIVO;20104021;
20165391;ACTIVO;20104021;
20165392;ACTIVO;20104021;
20165393;ACTIVO;20104021;
20165394;ACTIVO;20104021;
20165395;ACTIVO;20104021;
20165396;ACTIVO;20104021;
20165397;ACTIVO;20104021;
20165398;ACTIVO;20104021;
20165400;ACTIVO;20104021;
20165401;ACTIVO;20104021;
20165402;ACTIVO;20104021;
20165403;ACTIVO;20104021;
20165404;ACTIVO;20104021;
20165405;ACTIVO;20104021;
20165406;ACTIVO;20104021;
20165407;ACTIVO;20104021;
20165408;ACTIVO;20104021;
20165409;ACTIVO;20104021;
20165410;ACTIVO;20104021;
20165411;ACTIVO;20104021;
20165412;ACTIVO;20104021;
20165413;ACTIVO;20104021;
20165414;ACTIVO;20104021;
20165415;ACTIVO;20104021;
20165416;ACTIVO;20104021;
20165417;ACTIVO;20104021;
20165418;ACTIVO;20104021;
20165419;ACTIVO;20104021;
20165420;ACTIVO;20104021;
20165421;ACTIVO;20104021;
20165422;ACTIVO;20104021;
20165423;ACTIVO;20104021;
20165424;ACTIVO;20104021;
20165425;ACTIVO;20104021;
20165426;ACTIVO;20104021;
20165427;ACTIVO;20104021;
20165428;ACTIVO;20104021;
20165429;ACTIVO;20104021;
20165430;ACTIVO;20104021;
20165431;ACTIVO;20104021;
20165432;ACTIVO;20104021;
20165433;ACTIVO;20104021;
20165434;ACTIVO;20104021;
20165435;ACTIVO;20104021;
20165436;ACTIVO;20104021;
20165437;ACTIVO;20104021;
20165438;ACTIVO;20104021;
20165439;ACTIVO;20104021;
20165440;ACTIVO;20104021;
20165441;ACTIVO;20104021;
20165442;ACTIVO;20104021;
20165443;ACTIVO;20104021;
20165444;ACTIVO;20104021;
20165445;ACTIVO;20104021;
20165446;ACTIVO;20104021;
20165447;ACTIVO;20104021;
20165448;ACTIVO;20104021;
20165449;ACTIVO;20104021;
20165450;ACTIVO;20104021;
20165451;ACTIVO;20104021;
20165452;ACTIVO;20104021;
20165453;ACTIVO;20104021;
20165454;ACTIVO;20104021;
20165455;ACTIVO;20104021;
20165456;ACTIVO;20104021;
20165457;ACTIVO;20104021;
20165458;ACTIVO;20104021;
20165459;ACTIVO;20104021;
20165460;ACTIVO;20104021;
20165461;ACTIVO;20104021;
20165462;ACTIVO;20104021;
20165463;ACTIVO;20104021;
20165464;ACTIVO;20104021;
20165465;ACTIVO;20104021;
20165466;ACTIVO;20104021;
20165467;ACTIVO;20104021;
20165468;ACTIVO;20104021;
20165469;ACTIVO;20104021;
20165470;ACTIVO;20104021;
20165471;ACTIVO;20104021;
20165472;ACTIVO;20104021;
20165473;ACTIVO;20104021;
20165474;ACTIVO;20104021;
20165475;ACTIVO;20104021;
20165476;ACTIVO;20104021;
20165477;ACTIVO;20104021;
20165478;ACTIVO;20104021;
20165479;ACTIVO;20104021;
20165480;ACTIVO;20104021;
20165481;ACTIVO;20104021;
20165482;ACTIVO;20104021;
20165483;ACTIVO;20104021;
20165484;ACTIVO;20104021;
20165485;ACTIVO;20104021;
20165486;ACTIVO;20104021;
20165487;ACTIVO;20104021;
20165488;ACTIVO;20104021;
20165489;ACTIVO;20104021;
20165490;ACTIVO;20104021;
20165491;ACTIVO;20104021;
20165492;ACTIVO;20104021;
20165493;ACTIVO;20104021;
20165494;ACTIVO;20104021;
20165495;ACTIVO;20104021;
20165496;ACTIVO;20104021;
20165497;ACTIVO;20104021;
20165498;ACTIVO;20104021;
20165499;ACTIVO;20104021;
20165500;ACTIVO;20104021;
20165501;ACTIVO;20104021;
20165502;ACTIVO;20104021;
20165503;ACTIVO;20104021;
20165504;ACTIVO;20104021;
20165505;ACTIVO;20104021;
20165506;ACTIVO;20104021;
20165507;ACTIVO;20104021;
20165508;ACTIVO;20104021;
20165509;ACTIVO;20104021;
20165510;ACTIVO;20104021;
20165511;ACTIVO;20104021;
20165512;ACTIVO;20104021;
20165513;ACTIVO;20104021;
20165514;ACTIVO;20104021;
20165515;ACTIVO;20104021;
20165516;ACTIVO;20104021;
20165517;ACTIVO;20104021;
20165518;ACTIVO;20104021;
20165519;ACTIVO;20104021;
20165520;ACTIVO;20104021;
20165521;ACTIVO;20104021;
20165522;ACTIVO;20104021;
20165523;ACTIVO;20104021;
20165524;ACTIVO;20104021;
20165525;ACTIVO;20104021;
20165526;ACTIVO;20104021;
20165527;ACTIVO;20104021;
20165528;ACTIVO;20104021;
20165529;ACTIVO;20104021;
20165530;ACTIVO;20104021;
20165531;ACTIVO;20104021;
20165532;ACTIVO;20104021;
20165533;ACTIVO;20104021;
20165534;ACTIVO;20104021;
20165535;ACTIVO;20104021;
20165536;ACTIVO;20104021;
20165537;ACTIVO;20104021;
20165538;ACTIVO;20104021;
20165539;ACTIVO;20104021;
20165540;ACTIVO;20104021;
20165541;ACTIVO;20104021;
20165542;ACTIVO;20104021;
20165543;ACTIVO;20104021;
20165544;ACTIVO;20104021;
20165545;ACTIVO;20104021;
20165546;ACTIVO;20104021;
20165547;ACTIVO;20104021;
20165548;ACTIVO;20104021;
20165549;ACTIVO;20104021;
20165550;ACTIVO;20104021;
20165551;ACTIVO;20104021;
20165552;ACTIVO;20104021;
20165553;ACTIVO;20104021;
20165554;ACTIVO;20104021;
20165555;ACTIVO;20104021;
20165556;ACTIVO;20104021;
20165557;ACTIVO;20104021;
20165558;ACTIVO;20104021;
20165559;ACTIVO;20104021;
20165560;ACTIVO;20104021;
20165561;ACTIVO;20104021;
20165562;ACTIVO;20104021;
20165563;ACTIVO;20104021;
20165564;ACTIVO;20104021;
20165565;ACTIVO;20104021;
20165566;ACTIVO;20104021;
20165567;ACTIVO;20104021;
20165568;ACTIVO;20104021;
20165569;ACTIVO;20104021;
20165570;ACTIVO;20104021;
20165571;ACTIVO;20104021;
20165572;ACTIVO;20104021;
20165573;ACTIVO;20104021;
20165574;ACTIVO;20104021;
20165575;ACTIVO;20104021;
20165576;ACTIVO;20104021;
20165577;ACTIVO;20104021;
20165578;ACTIVO;20104021;
20165579;ACTIVO;20104021;
20165580;ACTIVO;20104021;
20165581;ACTIVO;20104021;
20165582;ACTIVO;20104021;
20165583;ACTIVO;20104021;
20165584;ACTIVO;20104021;
20165585;ACTIVO;20104021;
20165586;ACTIVO;20104021;
20165587;ACTIVO;20104021;
20165588;ACTIVO;20104021;
20165589;ACTIVO;20104021;
20165590;ACTIVO;20104021;
20165591;ACTIVO;20104021;
20165592;ACTIVO;20104021;
20165593;ACTIVO;20104021;
20165594;ACTIVO;20104021;
20165595;ACTIVO;20104021;
20165596;ACTIVO;20104021;
20165597;ACTIVO;20104021;
20165598;ACTIVO;20104021;
20165599;ACTIVO;20104021;
20165600;ACTIVO;20104021;
20165601;ACTIVO;20104021;
20165602;ACTIVO;20104021;
20165603;ACTIVO;20104021;
20165604;ACTIVO;20104021;
20165605;ACTIVO;20104021;
20165606;ACTIVO;20104021;
20165608;ACTIVO;20104021;
20165609;ACTIVO;20104021;
20165610;ACTIVO;20104021;
20165611;ACTIVO;20104021;
20165612;ACTIVO;20104021;
20165613;ACTIVO;20104021;
20165614;ACTIVO;20104021;
20165615;ACTIVO;20104021;
20165616;ACTIVO;20104021;
20165617;ACTIVO;20104021;
20165618;ACTIVO;20104021;
20165619;ACTIVO;20104021;
20165620;ACTIVO;20104021;
20165621;ACTIVO;20104021;
20165622;ACTIVO;20104021;
20165623;ACTIVO;20104021;
20165624;ACTIVO;20104021;
20165625;ACTIVO;20104021;
20165626;ACTIVO;20104021;
20165627;ACTIVO;20104021;
20165628;ACTIVO;20104021;
20165629;ACTIVO;20104021;
20165630;ACTIVO;20104021;
20165631;ACTIVO;20104021;
20165632;ACTIVO;20104021;
20165633;ACTIVO;20104021;
20165634;ACTIVO;20104021;
20165635;ACTIVO;20104021;
20165636;ACTIVO;20104021;
20165637;ACTIVO;20104021;
20165638;ACTIVO;20104021;
20165639;ACTIVO;20104021;
20165640;ACTIVO;20104021;
20165641;ACTIVO;20104021;
20165642;ACTIVO;20104021;
20165643;ACTIVO;20104021;
20165644;ACTIVO;20104021;
20165645;ACTIVO;20104021;
20165646;ACTIVO;20104021;
20165647;ACTIVO;20104021;
20165648;ACTIVO;20104021;
20165649;ACTIVO;20104021;
20165650;ACTIVO;20104021;
20165651;ACTIVO;20104021;
20165652;ACTIVO;20104021;
20165653;ACTIVO;20104021;
20165654;ACTIVO;20104021;
20165655;ACTIVO;20104021;
20165656;ACTIVO;20104021;
20165657;ACTIVO;20104021;
20165658;ACTIVO;20104021;
20165659;ACTIVO;20104021;
20165660;ACTIVO;20104021;
20165661;ACTIVO;20104021;
20165662;ACTIVO;20104021;
20165663;ACTIVO;20104021;
20165664;ACTIVO;20104021;
20165665;ACTIVO;20104021;
20165666;ACTIVO;20104021;
20165667;ACTIVO;20104021;
20165668;ACTIVO;20104021;
20165669;ACTIVO;20104021;
20165670;ACTIVO;20104021;
20165671;ACTIVO;20104021;
20165672;ACTIVO;20104021;
20165673;ACTIVO;20104021;
20165674;ACTIVO;20104021;
20165675;ACTIVO;20104021;
20165676;ACTIVO;20104021;
20165677;ACTIVO;20104021;
20165678;ACTIVO;20104021;
20165679;ACTIVO;20104021;
20165680;ACTIVO;20104021;
20165681;ACTIVO;20104021;
20165682;ACTIVO;20104021;
20165684;ACTIVO;20104021;
20165685;ACTIVO;20104021;
20165686;ACTIVO;20104021;
20165687;ACTIVO;20104021;
20165688;ACTIVO;20104021;
20165689;ACTIVO;20104021;
20165690;ACTIVO;20104021;
20165691;ACTIVO;20104021;
20165692;ACTIVO;20104021;
20165693;ACTIVO;20104021;
20165694;ACTIVO;20104021;
20165695;ACTIVO;20104021;
20165696;ACTIVO;20104021;
20165697;ACTIVO;20104021;
20165699;ACTIVO;20104021;
20165700;ACTIVO;20104021;
20165701;ACTIVO;20104021;
20165702;ACTIVO;20104021;
