no_matricula_inmobiliaria;estado_folio;matriculas_matriz;matriculas_derivadas
1202272;ACTIVO;1193628, 1200071;1219279
1202272;ACTIVO;1193628, 1200071;1219280
1202272;ACTIVO;1193628, 1200071;1219281
1208089;ACTIVO;1193481;
194586;CERRADO;156671;20683990
194586;CERRADO;156671;20683991
20038327;ACTIVO;20038326;20320287
20038327;ACTIVO;20038326;20320288
20038327;ACTIVO;20038326;20320289
20038327;ACTIVO;20038326;20320290
20038328;ACTIVO;20038326;20772231
20038328;ACTIVO;20038326;20772232
20038329;ACTIVO;20038326;20281286
20038329;ACTIVO;20038326;20281287
20038329;ACTIVO;20038326;20281288
20038329;ACTIVO;20038326;20281289
20038329;ACTIVO;20038326;20281290
20038329;ACTIVO;20038326;20281291
20038329;ACTIVO;20038326;20281292
20038329;ACTIVO;20038326;20281293
20038329;ACTIVO;20038326;20281294
20038329;ACTIVO;20038326;20281295
20038329;ACTIVO;20038326;20281296
20038329;ACTIVO;20038326;20281297
20038329;ACTIVO;20038326;20340518
20038329;ACTIVO;20038326;20340519
20038329;ACTIVO;20038326;20486186
20038329;ACTIVO;20038326;20486187
20038329;ACTIVO;20038326;20486188
20038329;ACTIVO;20038326;20486189
20038329;ACTIVO;20038326;20486190
20038329;ACTIVO;20038326;20486191
20038329;ACTIVO;20038326;20486192
20038329;ACTIVO;20038326;20486193
20038329;ACTIVO;20038326;20486194
20038329;ACTIVO;20038326;20486195
20038329;ACTIVO;20038326;20486196
20038329;ACTIVO;20038326;20486197
20038329;ACTIVO;20038326;20486198
20038330;ACTIVO;20038326;20340501
20038330;ACTIVO;20038326;20340502
20038330;ACTIVO;20038326;20340503
20038331;ACTIVO;20038326;20320349
20038331;ACTIVO;20038326;20320350
20038331;ACTIVO;20038326;20320351
20038331;ACTIVO;20038326;20320352
20038332;ACTIVO;20038326;20327442
20038332;ACTIVO;20038326;20327443
20038332;ACTIVO;20038326;20327444
20038333;ACTIVO;20038326;20304805
20038333;ACTIVO;20038326;20304806
20038333;ACTIVO;20038326;20304807
20038334;ACTIVO;20038326;20304802
20038334;ACTIVO;20038326;20304803
20038334;ACTIVO;20038326;20304804
20038335;ACTIVO;20038326;20320309
20038335;ACTIVO;20038326;20320310
20038335;ACTIVO;20038326;20320311
20038336;ACTIVO;20038326;20320291
20038336;ACTIVO;20038326;20320292
20038336;ACTIVO;20038326;20320293
20038336;ACTIVO;20038326;20320294
20038336;ACTIVO;20038326;20320295
20038337;ACTIVO;20038326;20321135
20038337;ACTIVO;20038326;20321136
20038337;ACTIVO;20038326;20321137
20038337;ACTIVO;20038326;20321138
20038338;ACTIVO;20038326;20321112
20038338;ACTIVO;20038326;20321113
20038338;ACTIVO;20038326;20321114
20038339;ACTIVO;20038326;20257123
20038339;ACTIVO;20038326;20257124
20038339;ACTIVO;20038326;20257125
20038339;ACTIVO;20038326;20257126
20038339;ACTIVO;20038326;20257127
20038339;ACTIVO;20038326;20257128
20038339;ACTIVO;20038326;20257129
20038339;ACTIVO;20038326;20257130
20038339;ACTIVO;20038326;20257131
20038339;ACTIVO;20038326;20257132
20038339;ACTIVO;20038326;20257133
20038339;ACTIVO;20038326;20257134
20038339;ACTIVO;20038326;20257135
20038339;ACTIVO;20038326;20257136
20038339;ACTIVO;20038326;20257137
20038339;ACTIVO;20038326;20257138
20038339;ACTIVO;20038326;20257139
20038339;ACTIVO;20038326;20257140
20038340;ACTIVO;20038326;20340492
20038340;ACTIVO;20038326;20340493
20038340;ACTIVO;20038326;20340494
20038341;ACTIVO;20038326;20322788
20038341;ACTIVO;20038326;20322789
20038341;ACTIVO;20038326;20322790
20038342;ACTIVO;20038326;20320929
20038342;ACTIVO;20038326;20320930
20038343;ACTIVO;20038326;20320983
20038343;ACTIVO;20038326;20320984
20038344;ACTIVO;20038326;20320356
20038344;ACTIVO;20038326;20320357
20038344;ACTIVO;20038326;20320358
20038345;ACTIVO;20038326;20320331
20038345;ACTIVO;20038326;20320332
20038345;ACTIVO;20038326;20320333
20038345;ACTIVO;20038326;20320334
20038346;ACTIVO;20038326;20311718
20038346;ACTIVO;20038326;20311719
20038346;ACTIVO;20038326;20311720
20038346;ACTIVO;20038326;20311721
20038346;ACTIVO;20038326;20311722
20038346;ACTIVO;20038326;20311723
20038346;ACTIVO;20038326;20311724
20038346;ACTIVO;20038326;20311725
20038346;ACTIVO;20038326;20311726
20038346;ACTIVO;20038326;20311727
20038346;ACTIVO;20038326;20311728
20038346;ACTIVO;20038326;20311729
20038346;ACTIVO;20038326;20311730
20038346;ACTIVO;20038326;20311731
20038346;ACTIVO;20038326;20340511
20038346;ACTIVO;20038326;20340512
20038347;ACTIVO;20038326;20304814
20038347;ACTIVO;20038326;20304815
20038347;ACTIVO;20038326;20304816
20038347;ACTIVO;20038326;20304817
20038348;ACTIVO;20038326;20320353
20038348;ACTIVO;20038326;20320354
20038348;ACTIVO;20038326;20320355
20038349;ACTIVO;20038326;20320303
20038349;ACTIVO;20038326;20320304
20038349;ACTIVO;20038326;20320305
20038350;ACTIVO;20038326;20320317
20038350;ACTIVO;20038326;20320318
20038351;ACTIVO;20038326;20320300
20038351;ACTIVO;20038326;20320301
20038351;ACTIVO;20038326;20320302
20038352;ACTIVO;20038326;20320335
20038352;ACTIVO;20038326;20320336
20038352;ACTIVO;20038326;20320337
20038352;ACTIVO;20038326;20320338
20038353;ACTIVO;20038326;20285891
20038353;ACTIVO;20038326;20285892
20038353;ACTIVO;20038326;20285893
20038354;ACTIVO;20038326;20324391
20038354;ACTIVO;20038326;20324392
20038354;ACTIVO;20038326;20324393
20038355;ACTIVO;20038326;20304821
20038355;ACTIVO;20038326;20304822
20038355;ACTIVO;20038326;20304823
20038355;ACTIVO;20038326;20304824
20038356;ACTIVO;20038326;20304818
20038356;ACTIVO;20038326;20304819
20038356;ACTIVO;20038326;20304820
20038357;ACTIVO;20038326;20340498
20038357;ACTIVO;20038326;20340499
20038357;ACTIVO;20038326;20340500
20038358;ACTIVO;20038326;20320343
20038358;ACTIVO;20038326;20320344
20038358;ACTIVO;20038326;20320345
20038359;ACTIVO;20038326;20320306
20038359;ACTIVO;20038326;20320307
20038359;ACTIVO;20038326;20320308
20038360;ACTIVO;20038326;20304811
20038360;ACTIVO;20038326;20304812
20038360;ACTIVO;20038326;20304813
20038361;ACTIVO;20038326;20304808
20038361;ACTIVO;20038326;20304809
20038361;ACTIVO;20038326;20304810
20038361;ACTIVO;20038326;20328695
20038361;ACTIVO;20038326;20328696
20038362;ACTIVO;20038326;20334209
20038362;ACTIVO;20038326;20334210
20038362;ACTIVO;20038326;20334211
20038362;ACTIVO;20038326;20334212
20038362;ACTIVO;20038326;20334213
20038362;ACTIVO;20038326;20334214
20038362;ACTIVO;20038326;20334215
20038362;ACTIVO;20038326;20334216
20038362;ACTIVO;20038326;20334217
20038362;ACTIVO;20038326;20334218
20038362;ACTIVO;20038326;20334219
20038362;ACTIVO;20038326;20334220
20038362;ACTIVO;20038326;20334221
20038362;ACTIVO;20038326;20334222
20038362;ACTIVO;20038326;20340648
20038362;ACTIVO;20038326;20340649
20038362;ACTIVO;20038326;20340650
20038362;ACTIVO;20038326;20340651
20038363;ACTIVO;20038326;20307462
20038363;ACTIVO;20038326;20307463
20038363;ACTIVO;20038326;20307464
20038363;ACTIVO;20038326;20307465
20038364;ACTIVO;20038326;20320326
20038364;ACTIVO;20038326;20320327
20038364;ACTIVO;20038326;20320328
20038364;ACTIVO;20038326;20320329
20038364;ACTIVO;20038326;20320330
20038365;ACTIVO;20038325, 20038326;20320315
20038365;ACTIVO;20038325, 20038326;20320316
20038610;ACTIVO;20038326;20321142
20038610;ACTIVO;20038326;20321143
20038610;ACTIVO;20038326;20321144
20038611;ACTIVO;20038326;20320312
20038611;ACTIVO;20038326;20320313
20038611;ACTIVO;20038326;20320314
20038612;ACTIVO;20038326;20321262
20038612;ACTIVO;20038326;20321263
20038612;ACTIVO;20038326;20321264
20038613;ACTIVO;20038326;
20038614;ACTIVO;20038326;20321258
20038614;ACTIVO;20038326;20321259
20038614;ACTIVO;20038326;20321260
20038614;ACTIVO;20038326;20321261
20038615;ACTIVO;20038326;20322846
20038615;ACTIVO;20038326;20322847
20038615;ACTIVO;20038326;20322848
20038615;ACTIVO;20038326;20322849
20038615;ACTIVO;20038326;20322850
20038616;ACTIVO;20038326;20321254
20038616;ACTIVO;20038326;20321255
20038616;ACTIVO;20038326;20321256
20038617;ACTIVO;20038326;20320339
20038617;ACTIVO;20038326;20320340
20038617;ACTIVO;20038326;20320341
20038617;ACTIVO;20038326;20320342
20043101;ACTIVO;986999;20642260
20043101;ACTIVO;986999;20642261
20043101;ACTIVO;986999;20642262
20043101;ACTIVO;986999;20642263
20043101;ACTIVO;986999;20642264
20043101;ACTIVO;986999;20642265
20043101;ACTIVO;986999;20642266
20043101;ACTIVO;986999;20642267
20043101;ACTIVO;986999;20642268
20052916;ACTIVO;1193526;20395037
20052916;ACTIVO;1193526;20395038
20055589;ACTIVO;1193457;20227599
20056458;ACTIVO;20053954;20502902
20056460;ACTIVO;20053954;20502900
20056461;ACTIVO;20053954;20502452
20056461;ACTIVO;20053954;20502453
20056461;ACTIVO;20053954;20502454
20056463;ACTIVO;682797, 20053954;
20066438;ACTIVO;570215, 721566, 909918;20348647
20066438;ACTIVO;570215, 721566, 909918;20348654
20066438;ACTIVO;570215, 721566, 909918;20348655
20066438;ACTIVO;570215, 721566, 909918;20348656
20068005;ACTIVO;1188120, 1188820;
20075213;ACTIVO;1188820;
20075881;ACTIVO;1188820;
20076740;ACTIVO;1188820;
20076748;ACTIVO;1188820;20229322
20076748;ACTIVO;1188820;20274260
20077768;ACTIVO;1188820;
20081536;CERRADO;1193526;
20094522;ACTIVO;1203068;
20110566;ACTIVO;712659;20945734
20110566;ACTIVO;712659;20945735
20112768;CERRADO;1120156;20915270
20122221;ACTIVO;835602;
20122222;ACTIVO;835602;
20122223;ACTIVO;835602;20206529
20122224;ACTIVO;835602;20206530
20122225;ACTIVO;835602;20222392
20137522;ACTIVO;20132261;20168896
20137522;ACTIVO;20132261;20168897
20137536;ACTIVO;20137535;20137543
20137536;ACTIVO;20137535;20137544
20137536;ACTIVO;20137535;20137545
20137536;ACTIVO;20137535;20137546
20137536;ACTIVO;20137535;20137547
20137537;ACTIVO;20137535;20292078
20137537;ACTIVO;20137535;20292079
20137537;ACTIVO;20137535;20292080
20137537;ACTIVO;20137535;20292081
20137539;ACTIVO;20137535;20137548
20137539;ACTIVO;20137535;20137549
20137540;CERRADO;20137535;20602845
20137540;CERRADO;20137535;20608136
20137542;ACTIVO;20137535;
20152992;ACTIVO;687678;20538072
20152992;ACTIVO;687678;20538073
20163597;ACTIVO;20139460;
20189253;ACTIVO;20188861;
20208362;ACTIVO;20181556, 20199671;20234873
20208362;ACTIVO;20181556, 20199671;20234874
20215528;CERRADO;20129131, 20215391;20896196
20222007;ACTIVO;1193649;
20222856;ACTIVO;20161433;20571751
20222857;ACTIVO;20161433;20571751
20225250;ACTIVO;20043179;
20230456;ACTIVO;1193649;
20230458;ACTIVO;1193649;
20230461;ACTIVO;1193649;
20230463;ACTIVO;1193649;
20243071;ACTIVO;845991;
20243072;ACTIVO;845991;
20250283;ACTIVO;20250280;20330574
20250284;ACTIVO;20250280;20330574
20253287;ACTIVO;359782, 656386, 1062595, 1192887;20253373
20253287;ACTIVO;359782, 656386, 1062595, 1192887;20321073
20305910;ACTIVO;1193649;
20315495;ACTIVO;20053803, 20315390;
20316487;ACTIVO;1159069;20602760
20316487;ACTIVO;1159069;20602761
20333610;ACTIVO;20325183;20595436
20333610;ACTIVO;20325183;20595437
20333611;ACTIVO;20325183;20491639
20333933;CERRADO;1193646;20908759
20333933;CERRADO;1193646;20908760
20333934;ACTIVO;1193646;
20335986;CERRADO;20060532, 20195722, 20195723;20336531
20335986;CERRADO;20060532, 20195722, 20195723;20336532
20335986;CERRADO;20060532, 20195722, 20195723;20336533
20335986;CERRADO;20060532, 20195722, 20195723;20336534
20337258;CERRADO;1192346, 20043179;20537000
20337798;ACTIVO;1216806, 20160725;20337805
20337798;ACTIVO;1216806, 20160725;20337806
20337798;ACTIVO;1216806, 20160725;20337807
20337798;ACTIVO;1216806, 20160725;20337808
20340417;ACTIVO;20245345, 20340416;20505908
20340629;ACTIVO;616162, 20340572;
20343223;ACTIVO;1203068;20649403
20343223;ACTIVO;1203068;20649404
20343469;ACTIVO;20249222;20846802
20343469;ACTIVO;20249222;20846803
20343469;ACTIVO;20249222;20846804
20343469;ACTIVO;20249222;20846805
20343469;ACTIVO;20249222;20846806
20343469;ACTIVO;20249222;20846807
20343469;ACTIVO;20249222;20846808
20343469;ACTIVO;20249222;20846809
20343469;ACTIVO;20249222;20846810
20348254;ACTIVO;20252346;20465530
20348255;ACTIVO;20252346;20465530
20348256;ACTIVO;20252346;20465530
20348257;ACTIVO;20252346;20465530
20348258;ACTIVO;20252347;20465530
20348259;ACTIVO;20252347;20465530
20348260;ACTIVO;20252347;20465530
20348261;ACTIVO;20252347;20465530
20350760;ACTIVO;20079509;
20355253;ACTIVO;20254498, 20355250;
20358361;ACTIVO;20038299;
20362469;ACTIVO;20359198;
20374822;ACTIVO;20308503, 20374819;20397746
20388587;ACTIVO;20038326;
20397746;ACTIVO;20308501, 20374822;20676392
20397746;ACTIVO;20308501, 20374822;20676393
20400827;ACTIVO;444012, 20400418;20859695
20412553;CERRADO;1060506;20613720
20412553;CERRADO;1060506;20613721
20422398;ACTIVO;20412327;
20422399;ACTIVO;20412327;20731611
20422399;ACTIVO;20412327;20731612
20422404;ACTIVO;20412327;20871462
20422404;ACTIVO;20412327;20871463
20422404;ACTIVO;20412327;20871464
20422404;ACTIVO;20412327;20871465
20422404;ACTIVO;20412327;20871466
20422404;ACTIVO;20412327;20871467
20422406;ACTIVO;20412327;20631065
20422407;ACTIVO;20412327;20631065
20422408;ACTIVO;20412327;20631065
20422409;ACTIVO;20412327;
20422410;ACTIVO;20412327;
20436683;ACTIVO;1055416;20436912
20436684;ACTIVO;1055417;20436912
20436912;ACTIVO;20436682, 20436683, 20436684, 20436685;
20437144;CERRADO;20132261, 20436955;20714254
20437412;CERRADO;1055416, 1055417;20444940
20437412;CERRADO;1055416, 1055417;20444941
20437871;ACTIVO;712659;
20437872;ACTIVO;712659;
20443668;ACTIVO;20424712;20793134
20443668;ACTIVO;20424712;20793135
20443668;ACTIVO;20424712;20793136
20445052;ACTIVO;20445040, 20445041, 20445042, 20445043;
20460846;ACTIVO;20460845;
20460847;ACTIVO;20460845;
20460848;ACTIVO;20460845;
20462322;ACTIVO;1203068;
20462323;ACTIVO;1203068;
20462324;ACTIVO;1203068;20510258
20462324;ACTIVO;1203068;20523116
20462324;ACTIVO;1203068;20523117
20462324;ACTIVO;1203068;20523118
20462324;ACTIVO;1203068;20523119
20462324;ACTIVO;1203068;20523120
20462324;ACTIVO;1203068;20523121
20462324;ACTIVO;1203068;20523122
20462324;ACTIVO;1203068;20523123
20462324;ACTIVO;1203068;20523124
20462324;ACTIVO;1203068;20523125
20462324;ACTIVO;1203068;20523126
20462324;ACTIVO;1203068;20523127
20462327;ACTIVO;1203068;20523128
20462327;ACTIVO;1203068;20523129
20462327;ACTIVO;1203068;20523130
20462327;ACTIVO;1203068;20523131
20462327;ACTIVO;1203068;20523132
20462327;ACTIVO;1203068;20523133
20462327;ACTIVO;1203068;20523134
20462328;ACTIVO;1203068;20603187
20462328;ACTIVO;1203068;20603188
20466123;ACTIVO;20413978;
20471805;ACTIVO;20106642;20669919
20482020;ACTIVO;1195070, 1195072, 20479906;
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493352
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493353
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493354
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493355
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493356
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493357
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493358
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493359
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493360
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493361
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493362
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493363
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493364
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493365
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493366
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493367
20485940;ACTIVO;1195075, 1195076, 1195077, 1195078;20493368
20487447;ACTIVO;20252343, 20252344;20489350
20487447;ACTIVO;20252343, 20252344;20489351
20487447;ACTIVO;20252343, 20252344;20489352
20487447;ACTIVO;20252343, 20252344;20489353
20487447;ACTIVO;20252343, 20252344;20489354
20487447;ACTIVO;20252343, 20252344;20489355
20487447;ACTIVO;20252343, 20252344;20489356
20488314;ACTIVO;20136874;
20488315;ACTIVO;20136874;
20490545;ACTIVO;20043248;
20491666;ACTIVO;20293438, 20491663;
20501135;ACTIVO;20500917;
20505908;ACTIVO;20340417, 20505903;
20506094;ACTIVO;78830, 20059495;
20518830;ACTIVO;20518796;
20518831;ACTIVO;20518797;
20546199;ACTIVO;20415477, 20415478, 20415479, 20415480;20547958
20546199;ACTIVO;20415477, 20415478, 20415479, 20415480;20547959
20546199;ACTIVO;20415477, 20415478, 20415479, 20415480;20547960
20546199;ACTIVO;20415477, 20415478, 20415479, 20415480;20547961
20546199;ACTIVO;20415477, 20415478, 20415479, 20415480;20547962
20546199;ACTIVO;20415477, 20415478, 20415479, 20415480;20547963
20546199;ACTIVO;20415477, 20415478, 20415479, 20415480;20547964
20546199;ACTIVO;20415477, 20415478, 20415479, 20415480;20547965
20550600;ACTIVO;20415473, 20415474;20603515
20550600;ACTIVO;20415473, 20415474;20603516
20557164;ACTIVO;20474528;
20557165;ACTIVO;20474528;
20558442;ACTIVO;20350488;
20563720;ACTIVO;1193526;
20567951;ACTIVO;20236348;
20570613;ACTIVO;20236345, 20236347;20578646
20570613;ACTIVO;20236345, 20236347;20578647
20570613;ACTIVO;20236345, 20236347;20578648
20570613;ACTIVO;20236345, 20236347;20578649
20570613;ACTIVO;20236345, 20236347;20578650
20570613;ACTIVO;20236345, 20236347;20578651
20570613;ACTIVO;20236345, 20236347;20578652
20570613;ACTIVO;20236345, 20236347;20578653
20570613;ACTIVO;20236345, 20236347;20578654
20570613;ACTIVO;20236345, 20236347;20578655
20570613;ACTIVO;20236345, 20236347;20578656
20570613;ACTIVO;20236345, 20236347;20578657
20570613;ACTIVO;20236345, 20236347;20578658
20570613;ACTIVO;20236345, 20236347;20578659
20570613;ACTIVO;20236345, 20236347;20578660
20570613;ACTIVO;20236345, 20236347;20578661
20570613;ACTIVO;20236345, 20236347;20578662
20570613;ACTIVO;20236345, 20236347;20578663
20570613;ACTIVO;20236345, 20236347;20578664
20577012;ACTIVO;20501497;
20594793;ACTIVO;20445047;20638793
20594793;ACTIVO;20445047;20638794
20598228;ACTIVO;20038299;20827385
20598228;ACTIVO;20038299;20827386
20598228;ACTIVO;20038299;20827387
20598228;ACTIVO;20038299;20827388
20598228;ACTIVO;20038299;20827389
20603175;CERRADO;20339382;
20610655;CERRADO;20531686;
20610656;CERRADO;20531686;
20616510;CERRADO;20161618;
20624918;ACTIVO;20364006;20639107
20624918;ACTIVO;20364006;20639108
20624918;ACTIVO;20364006;20639109
20624918;ACTIVO;20364006;20639110
20624918;ACTIVO;20364006;20639111
20624918;ACTIVO;20364006;20639112
20624918;ACTIVO;20364006;20639113
20624918;ACTIVO;20364006;20639114
20637994;ACTIVO;20614555;20696547
20637994;ACTIVO;20614555;20696548
20637994;ACTIVO;20614555;20696549
20637994;ACTIVO;20614555;20696550
20637994;ACTIVO;20614555;20696551
20637994;ACTIVO;20614555;20696552
20637994;ACTIVO;20614555;20696553
20637994;ACTIVO;20614555;20696554
20637995;ACTIVO;20614555;20735452
20637995;ACTIVO;20614555;20735453
20637995;ACTIVO;20614555;20735454
20637995;ACTIVO;20614555;20735455
20637995;ACTIVO;20614555;20735456
20637995;ACTIVO;20614555;20735457
20637995;ACTIVO;20614555;20735458
20637995;ACTIVO;20614555;20735459
20637995;ACTIVO;20614555;20735460
20637995;ACTIVO;20614555;20735461
20638551;ACTIVO;20044005, 20044006;
20638684;ACTIVO;20614081;20679625
20638684;ACTIVO;20614081;20679626
20639864;ACTIVO;20545117;20641286
20639865;ACTIVO;20545117;20641287
20641031;ACTIVO;20215454, 20641021;
20648595;ACTIVO;20311124, 20312082;20648985
20648595;ACTIVO;20311124, 20312082;20648986
20648595;ACTIVO;20311124, 20312082;20648987
20648595;ACTIVO;20311124, 20312082;20648988
20648595;ACTIVO;20311124, 20312082;20648989
20648595;ACTIVO;20311124, 20312082;20648990
20648595;ACTIVO;20311124, 20312082;20648991
20648595;ACTIVO;20311124, 20312082;20648992
20648595;ACTIVO;20311124, 20312082;20648993
20648595;ACTIVO;20311124, 20312082;20648994
20648595;ACTIVO;20311124, 20312082;20648995
20652106;ACTIVO;20650912;
20652107;ACTIVO;20650912;
20652620;ACTIVO;645329;
20658940;CERRADO;20534447, 20534448, 20534449;20659358
20658940;CERRADO;20534447, 20534448, 20534449;20659359
20661872;ACTIVO;20467694, 20647695;20661962
20661872;ACTIVO;20467694, 20647695;20661963
20669641;ACTIVO;20643135;
20676392;ACTIVO;20397746;
20676393;ACTIVO;20397746;
20679905;ACTIVO;20472978;
20679906;ACTIVO;20472978;
20679907;ACTIVO;20472978;
20703046;ACTIVO;1025648;
20703047;ACTIVO;1025648;
20704811;ACTIVO;20340546;
20704812;ACTIVO;20340546;
20714321;ACTIVO;605424, 782390;
20716922;ACTIVO;20710015;20813941
20716922;ACTIVO;20710015;20813942
20718175;CERRADO;20662955, 20717824;20801377
20718175;CERRADO;20662955, 20717824;20801378
20718728;CERRADO;20607430;20902512
20718728;CERRADO;20607430;20902513
20718728;CERRADO;20607430;20902514
20718729;ACTIVO;20607430;20774094
20718729;ACTIVO;20607430;20774095
20718730;ACTIVO;20607430;20774202
20718730;ACTIVO;20607430;20774203
20718739;ACTIVO;20607482;20779781
20718739;ACTIVO;20607482;20779782
20725231;CERRADO;20509314;
20725232;CERRADO;20509314;
20725233;CERRADO;20509314;
20725234;CERRADO;20509314;
20725235;CERRADO;20509314;
20725236;CERRADO;20509314;
20734783;ACTIVO;20404868, 20461966;20791285
20734783;ACTIVO;20404868, 20461966;20791286
20734783;ACTIVO;20404868, 20461966;20791287
20734783;ACTIVO;20404868, 20461966;20791288
20747236;ACTIVO;282350, 20520625;20758465
20747236;ACTIVO;282350, 20520625;20758466
20747236;ACTIVO;282350, 20520625;20758467
20747236;ACTIVO;282350, 20520625;20758468
20747236;ACTIVO;282350, 20520625;20758469
20747236;ACTIVO;282350, 20520625;20758470
20747236;ACTIVO;282350, 20520625;20758471
20747236;ACTIVO;282350, 20520625;20758472
20747236;ACTIVO;282350, 20520625;20758473
20747236;ACTIVO;282350, 20520625;20758474
20747236;ACTIVO;282350, 20520625;20758475
20747236;ACTIVO;282350, 20520625;20758476
20747236;ACTIVO;282350, 20520625;20758477
20747236;ACTIVO;282350, 20520625;20758478
20747236;ACTIVO;282350, 20520625;20758479
20747236;ACTIVO;282350, 20520625;20758480
20747236;ACTIVO;282350, 20520625;20758481
20747236;ACTIVO;282350, 20520625;20758482
20747236;ACTIVO;282350, 20520625;20758483
20747236;ACTIVO;282350, 20520625;20758484
20747236;ACTIVO;282350, 20520625;20758485
20747236;ACTIVO;282350, 20520625;20758486
20747236;ACTIVO;282350, 20520625;20758487
20747236;ACTIVO;282350, 20520625;20758488
20747236;ACTIVO;282350, 20520625;20758489
20747236;ACTIVO;282350, 20520625;20758490
20747236;ACTIVO;282350, 20520625;20758491
20747236;ACTIVO;282350, 20520625;20758492
20747236;ACTIVO;282350, 20520625;20758493
20747236;ACTIVO;282350, 20520625;20758494
20747236;ACTIVO;282350, 20520625;20758495
20747236;ACTIVO;282350, 20520625;20758496
20747236;ACTIVO;282350, 20520625;20758497
20747236;ACTIVO;282350, 20520625;20758498
20747236;ACTIVO;282350, 20520625;20758499
20747236;ACTIVO;282350, 20520625;20758500
20747236;ACTIVO;282350, 20520625;20758501
20747236;ACTIVO;282350, 20520625;20758502
20747236;ACTIVO;282350, 20520625;20758503
20747236;ACTIVO;282350, 20520625;20777551
20747236;ACTIVO;282350, 20520625;20777552
20747236;ACTIVO;282350, 20520625;20777553
20747236;ACTIVO;282350, 20520625;20777554
20747236;ACTIVO;282350, 20520625;20777555
20747236;ACTIVO;282350, 20520625;20777556
20747236;ACTIVO;282350, 20520625;20777557
20747236;ACTIVO;282350, 20520625;20777558
20747236;ACTIVO;282350, 20520625;20777559
20747236;ACTIVO;282350, 20520625;20777560
20747236;ACTIVO;282350, 20520625;20777561
20747236;ACTIVO;282350, 20520625;20777562
20747236;ACTIVO;282350, 20520625;20777563
20747236;ACTIVO;282350, 20520625;20847414
20747236;ACTIVO;282350, 20520625;20847415
20747236;ACTIVO;282350, 20520625;20847416
20747236;ACTIVO;282350, 20520625;20847417
20747236;ACTIVO;282350, 20520625;20847418
20747236;ACTIVO;282350, 20520625;20847419
20747236;ACTIVO;282350, 20520625;20847420
20747236;ACTIVO;282350, 20520625;20847421
20747236;ACTIVO;282350, 20520625;20847422
20752359;ACTIVO;20600576;
20771919;ACTIVO;117645, 20771872;
20790617;ACTIVO;20788795;
20790618;ACTIVO;20788795;
20791967;ACTIVO;20333114;
20795081;ACTIVO;20730562;20826315
20795081;ACTIVO;20730562;20826316
20796902;CERRADO;20795921;20899888
20796903;CERRADO;20795921;20899888
20796904;CERRADO;20795921;20899888
20797064;ACTIVO;20797062;
20797065;ACTIVO;20797062;
20798878;ACTIVO;20783901;
20798879;ACTIVO;20783901;
20807460;ACTIVO;20782582;
20807461;ACTIVO;20782582;
20807462;ACTIVO;20782582;
20807463;ACTIVO;20782582;
20825264;ACTIVO;20738869;
20825265;ACTIVO;20738869;
20825266;ACTIVO;20738869;
20825267;ACTIVO;20738869;
20825268;ACTIVO;20738869;
20825269;ACTIVO;20738869;
20825270;ACTIVO;20738869;
20825271;ACTIVO;20738869;
20825272;ACTIVO;20738869;
20825273;ACTIVO;20738869;
20825274;ACTIVO;20738869;
20825275;ACTIVO;20738869;
20825276;ACTIVO;20738869;
20825277;ACTIVO;20738869;
20825278;ACTIVO;20738869;
20825279;ACTIVO;20738869;
20825280;ACTIVO;20738869;
20825281;ACTIVO;20738869;
20825282;ACTIVO;20738869;
20825283;ACTIVO;20738869;
20825284;ACTIVO;20738869;
20825285;ACTIVO;20738869;
20825286;ACTIVO;20738869;
20825287;ACTIVO;20738869;
20825288;ACTIVO;20738869;
20825289;ACTIVO;20738869;
20825290;ACTIVO;20738869;
20825291;ACTIVO;20738869;
20825292;ACTIVO;20738869;
20825293;ACTIVO;20738869;
20825294;ACTIVO;20738869;
20825295;ACTIVO;20738869;
20825296;ACTIVO;20738869;
20825297;ACTIVO;20738869;
20825298;ACTIVO;20738869;
20825299;ACTIVO;20738869;
20825300;ACTIVO;20738869;
20825301;ACTIVO;20738869;
20825302;ACTIVO;20738869;
20825303;ACTIVO;20738869;
20825304;ACTIVO;20738869;
20825305;ACTIVO;20738869;
20825306;ACTIVO;20738869;
20825307;ACTIVO;20738869;
20825308;ACTIVO;20738869;
20825309;ACTIVO;20738869;
20825310;ACTIVO;20738869;
20825311;ACTIVO;20738869;
20825312;ACTIVO;20738869;
20825313;ACTIVO;20738869;
