no_matricula_inmobiliaria;estado_folio;matriculas_matriz;matriculas_derivadas
20479678;ACTIVO;20253546;
20479679;ACTIVO;20445047;
20479686;ACTIVO;1120950, 20439181;
20479905;ACTIVO;1195074;
20479923;ACTIVO;891140;
20481820;ACTIVO;20325729;
20481821;ACTIVO;20325729;
20486096;ACTIVO;20293214;
20486185;ACTIVO;150949;
20486343;ACTIVO;20395263;
20486344;ACTIVO;20395263;
20486354;ACTIVO;20391482;
20486355;ACTIVO;20391482;
20487449;ACTIVO;514092;
20487450;ACTIVO;514092;
20487453;ACTIVO;514092;
20487489;ACTIVO;20122913;
20487490;ACTIVO;20122913;
20487656;CERRADO;20286852;20935675
20487656;CERRADO;20286852;20935676
20487656;CERRADO;20286852;20935677
20487656;CERRADO;20286852;20935678
20487656;CERRADO;20286852;20935679
20487656;CERRADO;20286852;20935680
20487656;CERRADO;20286852;20935681
20487656;CERRADO;20286852;20935682
20487656;CERRADO;20286852;20935683
20487656;CERRADO;20286852;20935684
20487656;CERRADO;20286852;20935685
20487656;CERRADO;20286852;20935686
20487656;CERRADO;20286852;20935687
20487656;CERRADO;20286852;20935688
20488726;ACTIVO;20455663;
20488893;ACTIVO;465530;
20489351;ACTIVO;20487447;
20489353;ACTIVO;20487447;20652587
20489353;ACTIVO;20487447;20652588
20489356;ACTIVO;20487447;
20489571;ACTIVO;20056966;
20489572;ACTIVO;20056966;
20489573;ACTIVO;20056966;
20489574;ACTIVO;20056966;
20489576;ACTIVO;20056966;
20489577;ACTIVO;20056966;
20490221;ACTIVO;305315;
20490222;ACTIVO;305315;
20490223;ACTIVO;305315;
20490470;ACTIVO;20059210;
20490981;ACTIVO;;
20491275;ACTIVO;20282935;
20491277;ACTIVO;20282935;
20491278;ACTIVO;20282935;
20491279;ACTIVO;20282935;
20491280;ACTIVO;20282935;
20491346;ACTIVO;20331644;
20491347;ACTIVO;20331644;
20491583;ACTIVO;20437050;20496656
20491602;ACTIVO;;
20491639;ACTIVO;20333611, 20491595;
20491640;ACTIVO;20347219;
20491641;ACTIVO;20347219;
20491642;ACTIVO;20347219;
20491643;ACTIVO;20347219;
20491644;ACTIVO;20347219;
20491645;ACTIVO;20347219;
20491663;ACTIVO;20193744;20491666
20492197;ACTIVO;593908;
20492548;ACTIVO;487063;
20492549;ACTIVO;487063;
20492550;ACTIVO;487063;
20492551;ACTIVO;487063;
20492940;ACTIVO;416175;
20492941;ACTIVO;416175;
20492942;ACTIVO;416175;
20492943;ACTIVO;416175;
20492944;ACTIVO;416175;
20492945;ACTIVO;416175;
20492946;ACTIVO;416175;
20492947;ACTIVO;416175;
20492948;ACTIVO;416175;
20492949;ACTIVO;416175;
20493352;ACTIVO;20485940;
20493354;ACTIVO;20485940;
20493357;ACTIVO;20485940;
20493358;ACTIVO;20485940;20948314
20493358;ACTIVO;20485940;20948315
20493360;ACTIVO;20485940;
20493361;ACTIVO;20485940;
20493362;ACTIVO;20485940;20624941
20493362;ACTIVO;20485940;20624942
20493363;ACTIVO;20485940;20664619
20493363;ACTIVO;20485940;20664620
20493365;ACTIVO;20485940;
20493366;ACTIVO;20485940;
20493367;ACTIVO;20485940;
20493368;ACTIVO;20485940;
20493611;ACTIVO;921468;
20493660;ACTIVO;20488892;20960919
20493662;ACTIVO;20488892;
20493663;ACTIVO;20488892;
20494029;ACTIVO;20478641;
20494030;ACTIVO;20478641;
20494031;ACTIVO;20478641;
20494032;ACTIVO;20478641;
20494033;ACTIVO;20478641;
20494034;ACTIVO;20478641;
20494035;ACTIVO;20478641;
20494036;ACTIVO;20478641;
20494037;ACTIVO;20478641;
20494038;ACTIVO;20478641;
20494039;ACTIVO;20478641;
20494040;ACTIVO;20478641;
20494041;ACTIVO;20478641;
20494258;ACTIVO;20465530;
20494259;ACTIVO;20465530;
20494260;ACTIVO;20465530;
20494261;ACTIVO;20465530;
20494262;ACTIVO;20465530;
20494263;ACTIVO;20465530;
20494264;ACTIVO;20465530;
20494265;ACTIVO;20465530;
20494266;ACTIVO;20465530;
20494267;ACTIVO;20465530;
20494268;ACTIVO;20465530;
20494269;ACTIVO;20465530;
20494270;ACTIVO;20465530;
20494271;ACTIVO;20465530;
20494272;ACTIVO;20465530;
20494273;ACTIVO;20465530;
20494274;ACTIVO;20465530;
20494275;ACTIVO;20465530;
20494276;ACTIVO;20465530;
20494277;ACTIVO;20212571;
20494278;ACTIVO;20212571;
20494287;ACTIVO;20301516;20738341
20494287;ACTIVO;20301516;20738342
20494287;ACTIVO;20301516;20738343
20494287;ACTIVO;20301516;20738344
20494287;ACTIVO;20301516;20738345
20494287;ACTIVO;20301516;20738346
20494287;ACTIVO;20301516;20738347
20494288;ACTIVO;20301516;
20494597;CERRADO;770180;20819559
20494597;CERRADO;770180;20819560
20494597;CERRADO;770180;20819561
20494597;CERRADO;770180;20819562
20494598;ACTIVO;770180;
20494730;ACTIVO;20342858;
20494731;ACTIVO;20342858;
20494926;ACTIVO;20365703;
20494927;ACTIVO;20365703;
20495052;ACTIVO;956482, 1075357, 1113260, 20337009;
20495123;ACTIVO;1195074;
20495790;ACTIVO;20043116;
20495791;ACTIVO;20043116;
20495793;ACTIVO;20043116;20778628
20495793;ACTIVO;20043116;20778629
20495793;ACTIVO;20043116;20778630
20495793;ACTIVO;20043116;20778631
20495793;ACTIVO;20043116;20778632
20495793;ACTIVO;20043116;20778633
20495878;ACTIVO;20432962;
20495879;ACTIVO;20432962;
20495946;ACTIVO;205295;
20495947;ACTIVO;205295;
20495970;ACTIVO;20492167;
20495971;ACTIVO;20492167;
20496656;ACTIVO;20491583;
20497208;ACTIVO;391887;
20497209;ACTIVO;391887;
20497210;ACTIVO;391887;
20497211;ACTIVO;391887;
20497212;ACTIVO;391887;
20497213;ACTIVO;391887;
20497214;ACTIVO;391887;
20497215;ACTIVO;391887;20915177
20497215;ACTIVO;391887;20915178
20497216;ACTIVO;391887;
20497217;ACTIVO;391887;
20497218;ACTIVO;391887;
20497219;ACTIVO;391887;
20497220;ACTIVO;391887;
20497222;ACTIVO;;20607481
20497222;ACTIVO;;20607482
20497223;ACTIVO;1053964;
20497224;ACTIVO;1053964;
20497225;ACTIVO;1053964;
20497226;ACTIVO;1053964;
20497227;ACTIVO;1053964;
20497228;ACTIVO;1053964;
20497235;ACTIVO;20496721;
20497236;ACTIVO;20496721;
20497237;ACTIVO;20496721;
20497238;ACTIVO;20496721;
20497239;ACTIVO;20496721;
20497240;ACTIVO;20496721;
20497241;ACTIVO;20496721;
20497242;ACTIVO;20496721;
20497243;ACTIVO;20496721;
20497244;ACTIVO;20496721;
20497245;ACTIVO;20496721;
20497246;ACTIVO;20496721;
20497247;ACTIVO;20496721;
20497248;ACTIVO;20496721;
20497249;ACTIVO;20496721;
20497250;ACTIVO;20496721;
20497251;ACTIVO;20496721;
20497252;ACTIVO;20496721;
20497253;ACTIVO;20496721;
20497254;ACTIVO;20496721;
20497255;ACTIVO;20496721;
20497256;ACTIVO;20496721;
20497257;ACTIVO;20496721;
20497258;ACTIVO;20496721;
20497259;ACTIVO;20496721;
20497260;ACTIVO;20496721;
20497261;ACTIVO;20496721;
20497262;ACTIVO;20496721;
20497263;ACTIVO;20496721;
20497264;ACTIVO;20496721;
20498434;ACTIVO;20476433;
20498537;ACTIVO;20269601;
20498538;ACTIVO;20269601;
20498569;ACTIVO;;
20499532;ACTIVO;920529;
20499552;ACTIVO;;
20499557;ACTIVO;20472973;
20499558;ACTIVO;20472973;
20499562;ACTIVO;706967;
20499563;ACTIVO;706967;
20499564;ACTIVO;706967;
20499565;ACTIVO;706967;20944621
20499565;ACTIVO;706967;20944622
20499565;ACTIVO;706967;20944623
20499565;ACTIVO;706967;20944624
20499565;ACTIVO;706967;20944625
20499565;ACTIVO;706967;20944626
20499566;ACTIVO;706967;
20500009;ACTIVO;20157855;
20500010;ACTIVO;20157855;
20500011;ACTIVO;20157855;
20500012;ACTIVO;20157855;
20500013;ACTIVO;20157855;
20501141;ACTIVO;353410, 20466094;20509314
20501141;ACTIVO;353410, 20466094;20509315
20501141;ACTIVO;353410, 20466094;20509316
20501141;ACTIVO;353410, 20466094;20509317
20501154;ACTIVO;20472975;
20501155;ACTIVO;20472975;
20501176;ACTIVO;20475744;
20501177;ACTIVO;20475744;
20501178;ACTIVO;20475744;
20501179;ACTIVO;20475744;
20501183;ACTIVO;20445049;
20501357;ACTIVO;20108469;
20501358;ACTIVO;20108469;
20501363;ACTIVO;557714;
20501413;ACTIVO;89871;
20501414;ACTIVO;89871;
20501416;ACTIVO;89871;
20501417;ACTIVO;89871;
20501496;ACTIVO;1116688;
20501500;ACTIVO;1116688;20778673
20501500;ACTIVO;1116688;20778674
20501500;ACTIVO;1116688;20778675
20501841;ACTIVO;20495945;
20501842;ACTIVO;20495945;
20501843;ACTIVO;20495945;
20501844;ACTIVO;20495945;
20501848;ACTIVO;20495945;
20502348;ACTIVO;586307;
20502350;ACTIVO;888742;
20502351;ACTIVO;778379;
20502352;ACTIVO;778379;
20502496;ACTIVO;20466702;
20502504;ACTIVO;20237797;
20502505;ACTIVO;20237797;
20502506;ACTIVO;20237797;
20502507;ACTIVO;20237797;
20502900;ACTIVO;20056460, 20502452;
20502901;ACTIVO;20056459, 20502453;
20502902;ACTIVO;20056458, 20502454;
20503805;ACTIVO;676752;
20503806;ACTIVO;676752;
20503807;ACTIVO;676752;
20503808;ACTIVO;676752;
20503809;ACTIVO;676752;
20503810;ACTIVO;676752;
20503811;ACTIVO;676752;
20503812;ACTIVO;676752;
20503813;ACTIVO;676752;
20503814;ACTIVO;676752;
20504905;ACTIVO;1083671;
20505168;ACTIVO;20095324;
20505169;ACTIVO;20095324;
20506082;ACTIVO;;20534976
20506082;ACTIVO;;20537392
20506082;ACTIVO;;20659986
20506791;CERRADO;847193, 20506202;20925584
20506791;CERRADO;847193, 20506202;20925585
20506798;ACTIVO;20325728;
20506799;ACTIVO;20325728;
20506804;ACTIVO;891141;
20507204;ACTIVO;20298857;
20507205;ACTIVO;20298857;
20507375;CERRADO;;
20507698;ACTIVO;888743;
20508223;ACTIVO;285716;
20508224;ACTIVO;285716;
20508582;ACTIVO;57790;
20508583;ACTIVO;57790;20513772
20508584;ACTIVO;57790;20529359
20508585;ACTIVO;57790;20529360
20508586;ACTIVO;57790;20551490
20508586;ACTIVO;57790;20551491
20508588;ACTIVO;20483164;20587113
20508588;ACTIVO;20483164;20587114
20508589;ACTIVO;20483164;20614116
20508589;ACTIVO;20483164;20614117
20508590;ACTIVO;20483164;20739299
20508590;ACTIVO;20483164;20739300
20508590;ACTIVO;20483164;20739301
20508590;ACTIVO;20483164;20739302
20508590;ACTIVO;20483164;20739303
20508591;ACTIVO;20483164;
20509279;ACTIVO;20447382;
20509280;ACTIVO;20447382;
20509281;ACTIVO;20447382;
20509282;ACTIVO;20447382;
20509285;ACTIVO;20447382;
20509286;ACTIVO;20447382;
20509287;ACTIVO;20447382;
20509289;ACTIVO;20447382;
20509290;ACTIVO;20447382;
20509291;ACTIVO;20447382;
20509292;ACTIVO;20447382;
20509312;ACTIVO;20391921, 20391922;
20509317;ACTIVO;20501141;
20509326;ACTIVO;20479527;
20509327;ACTIVO;20479527;
20509328;ACTIVO;20479527;
20509359;ACTIVO;744457;
20509360;ACTIVO;744457;
20509361;ACTIVO;744457;
20509362;ACTIVO;744457;
20509363;ACTIVO;744457;
20509372;ACTIVO;20466702;
20509535;ACTIVO;249540;20707888
20509766;ACTIVO;20240522;
20509783;ACTIVO;12488;20598369
20509783;ACTIVO;12488;20598370
20509801;ACTIVO;855328;
20509802;ACTIVO;855328;
20509803;ACTIVO;855328;
20509804;ACTIVO;855328;
20509805;ACTIVO;855328;
20509806;ACTIVO;855328;
20509807;ACTIVO;855328;
20509808;ACTIVO;855328;
20509809;ACTIVO;855328;
20509810;ACTIVO;855328;
20509811;ACTIVO;855328;
20509813;ACTIVO;855328;
20509814;ACTIVO;855328;
20509815;ACTIVO;855328;
20509816;ACTIVO;855328;
20509817;ACTIVO;855328;
20509818;ACTIVO;855328;
20509819;ACTIVO;855328;
20509820;ACTIVO;855328;
20509821;ACTIVO;855328;
20510145;ACTIVO;883927;
20510252;ACTIVO;20053266;
20510258;ACTIVO;20462324;
20510261;CERRADO;20286273;
20511097;ACTIVO;20301513;
20511098;ACTIVO;20301513;
20511099;ACTIVO;20301513;
20512163;ACTIVO;20330581;
20512934;ACTIVO;20379675;
20512935;ACTIVO;20379675;
20513011;ACTIVO;305315;
20513012;ACTIVO;305315;
20513013;ACTIVO;305315;
20513014;ACTIVO;305315;
20513015;ACTIVO;305315;
20513016;ACTIVO;305315;
20513017;ACTIVO;305315;
20513018;ACTIVO;305315;
20513019;ACTIVO;305315;
20513020;ACTIVO;305315;
20513021;ACTIVO;305315;
20513022;ACTIVO;305315;
20513023;ACTIVO;305315;
20513024;ACTIVO;305315;
20513025;ACTIVO;305315;
20513026;ACTIVO;305315;
20513027;ACTIVO;305315;
20513028;ACTIVO;305315;
20513029;ACTIVO;305315;
20513030;ACTIVO;305315;
20513031;ACTIVO;305315;
20513032;ACTIVO;305315;
20513033;ACTIVO;305315;
20513034;ACTIVO;305315;
20513035;ACTIVO;305315;
20513036;ACTIVO;305315;
20513037;ACTIVO;305315;
20513038;ACTIVO;305315;
20513039;ACTIVO;305315;
20513040;ACTIVO;305315;
20513041;ACTIVO;305315;
20513042;ACTIVO;305315;
20513043;ACTIVO;305315;
20513044;ACTIVO;305315;
20513045;ACTIVO;305315;
20513046;ACTIVO;305315;
20513047;ACTIVO;305315;
20513048;ACTIVO;305315;
20513049;ACTIVO;305315;
20513050;ACTIVO;305315;
20513051;ACTIVO;305315;
20513052;ACTIVO;305315;
20513053;ACTIVO;305315;
20513054;ACTIVO;305315;
20513055;ACTIVO;305315;
20513056;ACTIVO;305315;
20513057;ACTIVO;305315;
20513058;ACTIVO;305315;
20513059;ACTIVO;305315;
20513060;ACTIVO;305315;
20513062;ACTIVO;305315;
20513063;ACTIVO;305315;
20513064;ACTIVO;305315;
20513065;ACTIVO;305315;
20513066;ACTIVO;305315;
20513067;ACTIVO;305315;
20513068;ACTIVO;305315;
20513069;ACTIVO;305315;
20513070;ACTIVO;305315;
20513071;ACTIVO;305315;
20513072;ACTIVO;305315;
20513073;ACTIVO;305315;
20513074;ACTIVO;305315;
20513075;ACTIVO;305315;
20513076;ACTIVO;305315;
20513077;ACTIVO;305315;
20513078;ACTIVO;305315;
20513079;ACTIVO;305315;
20513080;ACTIVO;305315;
20513081;ACTIVO;305315;
20513082;ACTIVO;305315;
20513083;ACTIVO;305315;
20513084;ACTIVO;305315;
20513085;ACTIVO;305315;
20513086;ACTIVO;305315;
20513087;ACTIVO;305315;
20513088;ACTIVO;305315;
20513089;ACTIVO;305315;
20513090;ACTIVO;305315;
20513091;ACTIVO;305315;
20513092;ACTIVO;305315;
20513093;ACTIVO;305315;
20513094;ACTIVO;305315;
20513095;ACTIVO;305315;
20513096;ACTIVO;305315;
20513097;ACTIVO;305315;
20513098;ACTIVO;305315;
20513099;ACTIVO;305315;
20513100;ACTIVO;305315;
20513101;ACTIVO;305315;
20513102;ACTIVO;305315;
20513103;ACTIVO;305315;
20513104;ACTIVO;305315;
20513105;ACTIVO;305315;
20513106;ACTIVO;305315;
20513107;ACTIVO;305315;
20513108;ACTIVO;305315;
20513109;ACTIVO;305315;
20513111;ACTIVO;305315;
20513112;ACTIVO;305315;
20513113;ACTIVO;305315;
20513114;ACTIVO;305315;
20513115;ACTIVO;305315;
20513116;ACTIVO;305315;
20513117;ACTIVO;305315;
20513118;ACTIVO;305315;
20513119;ACTIVO;305315;
20513120;ACTIVO;305315;
20513121;ACTIVO;305315;
20513122;ACTIVO;305315;
20513123;ACTIVO;305315;
20513124;ACTIVO;305315;
20513125;ACTIVO;305315;
20513126;ACTIVO;305315;
20513127;ACTIVO;305315;
20513128;ACTIVO;305315;
20513129;ACTIVO;305315;
20513130;ACTIVO;305315;
20513131;ACTIVO;305315;
20513132;ACTIVO;305315;
20513133;ACTIVO;305315;
20513134;ACTIVO;305315;
20513135;ACTIVO;305315;
20513136;ACTIVO;305315;
20513137;ACTIVO;305315;
20513138;ACTIVO;305315;
20513139;ACTIVO;305315;
20513140;ACTIVO;305315;
20513141;ACTIVO;305315;
20513142;ACTIVO;305315;
20513143;ACTIVO;305315;
20513144;ACTIVO;305315;
20513145;ACTIVO;305315;
20513147;ACTIVO;305315;
20513148;ACTIVO;305315;
20513149;ACTIVO;305315;
20513150;ACTIVO;305315;
20513151;ACTIVO;305315;
20513152;ACTIVO;305315;
20513153;ACTIVO;305315;
20513154;ACTIVO;305315;
20513155;ACTIVO;305315;
20513156;ACTIVO;305315;
20513157;ACTIVO;305315;
20513159;ACTIVO;305315;
20513160;ACTIVO;305315;
20513161;ACTIVO;305315;
20513162;ACTIVO;305315;
20513163;ACTIVO;305315;
20513164;ACTIVO;305315;
20513165;ACTIVO;305315;
20513166;ACTIVO;305315;
20513167;ACTIVO;305315;
20513168;ACTIVO;305315;
20513169;ACTIVO;305315;
20513170;ACTIVO;305315;
20513171;ACTIVO;305315;
20513172;ACTIVO;305315;
20513173;ACTIVO;305315;
20513174;ACTIVO;305315;
20513175;ACTIVO;305315;
20513176;ACTIVO;305315;
20513177;ACTIVO;305315;
20513178;ACTIVO;305315;
20513179;ACTIVO;305315;
20513180;ACTIVO;305315;
20513181;ACTIVO;305315;
20513182;ACTIVO;305315;
20513183;ACTIVO;305315;
20513184;ACTIVO;305315;
20513185;ACTIVO;305315;
20513186;ACTIVO;305315;
20513187;ACTIVO;305315;
20513188;ACTIVO;305315;
20513189;ACTIVO;305315;
20513190;ACTIVO;305315;
20513191;ACTIVO;305315;
20513192;ACTIVO;305315;
20513193;ACTIVO;305315;
20513194;ACTIVO;305315;
20513195;ACTIVO;305315;
20513196;ACTIVO;305315;
20513197;ACTIVO;305315;
20513198;ACTIVO;305315;
20513199;ACTIVO;305315;
20513200;ACTIVO;305315;
20513201;ACTIVO;305315;
20513202;ACTIVO;305315;
20513203;ACTIVO;305315;
20513204;ACTIVO;305315;
20513205;ACTIVO;305315;
20513206;ACTIVO;305315;
20513207;ACTIVO;305315;
20513208;ACTIVO;305315;
20513209;ACTIVO;305315;
20513210;ACTIVO;305315;
20513211;ACTIVO;305315;
20513213;ACTIVO;305315;
20513214;ACTIVO;305315;
20513215;ACTIVO;305315;
20513216;ACTIVO;305315;
20513217;ACTIVO;305315;
20513218;ACTIVO;305315;
20513219;ACTIVO;305315;
20513220;ACTIVO;305315;
20513221;ACTIVO;305315;
20513222;ACTIVO;305315;
20513223;ACTIVO;305315;
20513224;ACTIVO;305315;
20513225;ACTIVO;305315;
20513226;ACTIVO;305315;
20513227;ACTIVO;305315;
20513228;ACTIVO;305315;
20513229;ACTIVO;305315;
20513230;ACTIVO;305315;
20513231;ACTIVO;305315;
20513232;ACTIVO;305315;
20513233;ACTIVO;305315;
20513234;ACTIVO;305315;
20513235;ACTIVO;305315;
20513236;ACTIVO;305315;
20513237;ACTIVO;305315;
20513238;ACTIVO;305315;
20513239;ACTIVO;305315;
20513240;ACTIVO;305315;
20513241;ACTIVO;305315;
20513242;ACTIVO;305315;
20513243;ACTIVO;305315;
20513244;ACTIVO;305315;
20513245;ACTIVO;305315;
20513246;ACTIVO;305315;
20513247;ACTIVO;305315;
20513248;ACTIVO;305315;
20513249;ACTIVO;305315;
20513250;ACTIVO;305315;
20513251;ACTIVO;305315;
20513252;ACTIVO;305315;
20513253;ACTIVO;305315;
20513254;ACTIVO;305315;
20513255;ACTIVO;305315;
20513256;ACTIVO;305315;
20513257;ACTIVO;305315;
20513258;ACTIVO;305315;
20513259;ACTIVO;305315;
20513260;ACTIVO;305315;
20513261;ACTIVO;305315;
20513262;ACTIVO;305315;
20513263;ACTIVO;305315;
20513264;ACTIVO;305315;
20513265;ACTIVO;305315;
20513266;ACTIVO;305315;
20513267;ACTIVO;305315;
20513268;ACTIVO;305315;
20513269;ACTIVO;305315;
20513270;ACTIVO;305315;
20513271;ACTIVO;305315;
20513272;ACTIVO;305315;
20513273;ACTIVO;305315;
20513274;ACTIVO;305315;
20513275;ACTIVO;305315;
20513276;ACTIVO;305315;
20513277;ACTIVO;305315;
20513278;ACTIVO;305315;
20513279;ACTIVO;305315;
20513280;ACTIVO;305315;
20513281;ACTIVO;305315;
20513282;ACTIVO;305315;
20513283;ACTIVO;305315;
20513284;ACTIVO;305315;
20513285;ACTIVO;305315;
20513286;ACTIVO;305315;
20513287;ACTIVO;305315;
20513288;ACTIVO;305315;
20513289;ACTIVO;305315;
20513290;ACTIVO;305315;
20513291;ACTIVO;305315;
20513292;ACTIVO;305315;
20513293;ACTIVO;305315;
20513294;ACTIVO;305315;
20513295;ACTIVO;305315;
20513296;ACTIVO;305315;
20513297;ACTIVO;305315;
20513298;ACTIVO;305315;
20513299;ACTIVO;305315;
20513300;ACTIVO;305315;
20513301;ACTIVO;305315;
20513302;ACTIVO;305315;
20513303;ACTIVO;305315;
20513304;ACTIVO;305315;
20513305;ACTIVO;305315;
20513306;ACTIVO;305315;
20513307;ACTIVO;305315;
20513308;ACTIVO;305315;
20513309;ACTIVO;305315;
20513310;ACTIVO;305315;
20513311;ACTIVO;305315;
20513312;ACTIVO;305315;
20513313;ACTIVO;305315;
20513314;ACTIVO;305315;
20513315;ACTIVO;305315;
20513316;ACTIVO;305315;
20513317;ACTIVO;305315;
20513318;ACTIVO;305315;
20513319;ACTIVO;305315;
20513320;ACTIVO;305315;
20513321;ACTIVO;305315;
20513322;ACTIVO;305315;
20513323;ACTIVO;305315;
20513324;ACTIVO;305315;
20513325;ACTIVO;305315;
20513326;ACTIVO;305315;
20513327;ACTIVO;305315;
20513328;ACTIVO;305315;
20513329;ACTIVO;305315;
20513330;ACTIVO;305315;
20513331;ACTIVO;305315;
20513332;ACTIVO;305315;
20513333;ACTIVO;305315;
20513334;ACTIVO;305315;
20513335;ACTIVO;305315;
20513336;ACTIVO;305315;
20513337;ACTIVO;305315;
20513338;ACTIVO;305315;
20513339;ACTIVO;305315;
20513340;ACTIVO;305315;
20513341;ACTIVO;305315;
20513342;ACTIVO;305315;
20513343;ACTIVO;305315;
20513344;ACTIVO;305315;
20513345;ACTIVO;305315;
20513346;ACTIVO;305315;
20513347;ACTIVO;305315;
20513348;ACTIVO;305315;
20513349;ACTIVO;305315;
20513350;ACTIVO;305315;
20513351;ACTIVO;305315;
20513352;ACTIVO;305315;
20513353;ACTIVO;305315;
20513354;ACTIVO;305315;
20513355;ACTIVO;305315;
20513356;ACTIVO;305315;
20513357;ACTIVO;305315;
20513358;ACTIVO;305315;
20513359;ACTIVO;305315;
20513360;ACTIVO;305315;
20513361;ACTIVO;305315;
20513362;ACTIVO;305315;
20513363;ACTIVO;305315;
20513364;ACTIVO;305315;
20513365;ACTIVO;305315;
20513366;ACTIVO;305315;
20513367;ACTIVO;305315;
20513368;ACTIVO;305315;
20513369;ACTIVO;305315;
20513370;ACTIVO;305315;
20513371;ACTIVO;305315;
20513372;ACTIVO;305315;
20513373;ACTIVO;305315;
20513374;ACTIVO;305315;
20513375;ACTIVO;305315;
20513376;ACTIVO;305315;
20513377;ACTIVO;305315;
20513378;ACTIVO;305315;
20513379;ACTIVO;305315;
20513380;ACTIVO;305315;
20513381;ACTIVO;305315;
20513382;ACTIVO;305315;
20513383;ACTIVO;305315;
20513384;ACTIVO;305315;
20513385;ACTIVO;305315;
20513386;ACTIVO;305315;
20513387;ACTIVO;305315;
20513388;ACTIVO;305315;
20513389;ACTIVO;305315;
20513390;ACTIVO;305315;
20513769;ACTIVO;;
20513772;ACTIVO;20508583;
20514130;ACTIVO;521224, 20165959, 20253546;20514510
20514130;ACTIVO;521224, 20165959, 20253546;20514511
20514130;ACTIVO;521224, 20165959, 20253546;20514512
20514130;ACTIVO;521224, 20165959, 20253546;20514513
20514130;ACTIVO;521224, 20165959, 20253546;20514514
20514130;ACTIVO;521224, 20165959, 20253546;20514515
20514130;ACTIVO;521224, 20165959, 20253546;20514516
20514130;ACTIVO;521224, 20165959, 20253546;20514517
20514130;ACTIVO;521224, 20165959, 20253546;20514518
20514130;ACTIVO;521224, 20165959, 20253546;20514519
20514130;ACTIVO;521224, 20165959, 20253546;20514520
20514130;ACTIVO;521224, 20165959, 20253546;20514521
20514130;ACTIVO;521224, 20165959, 20253546;20514522
20514130;ACTIVO;521224, 20165959, 20253546;20514523
20514130;ACTIVO;521224, 20165959, 20253546;20514524
20514130;ACTIVO;521224, 20165959, 20253546;20514525
20514130;ACTIVO;521224, 20165959, 20253546;20514526
20514130;ACTIVO;521224, 20165959, 20253546;20514527
20514130;ACTIVO;521224, 20165959, 20253546;20514528
20514130;ACTIVO;521224, 20165959, 20253546;20514529
20514130;ACTIVO;521224, 20165959, 20253546;20514530
20514510;ACTIVO;20514130;
20514511;ACTIVO;20514130;
20514512;ACTIVO;20514130;
20514513;ACTIVO;20514130;
20514514;ACTIVO;20514130;
20514515;ACTIVO;20514130;
20514516;ACTIVO;20514130;
20514517;ACTIVO;20514130;
20514518;ACTIVO;20514130;
20514519;ACTIVO;20514130;
20514520;ACTIVO;20514130;
20514521;ACTIVO;20514130;
20514522;ACTIVO;20514130;
20514523;ACTIVO;20514130;
20514524;ACTIVO;20514130;
20514525;ACTIVO;20514130;
20514526;ACTIVO;20514130;
20514527;ACTIVO;20514130;
20514528;ACTIVO;20514130;
20514529;ACTIVO;20514130;
20514530;ACTIVO;20514130;
20514713;ACTIVO;20466704;
20514767;ACTIVO;20360048;
20514768;ACTIVO;20360048;
20515806;ACTIVO;492982;
20515812;ACTIVO;319829;20684473
20515813;ACTIVO;319829;20684473
20515814;ACTIVO;319829;
20515815;ACTIVO;319829;
20515816;ACTIVO;319829;
20515817;ACTIVO;319829;
20515818;ACTIVO;319829;
20515819;ACTIVO;319829;
20515820;ACTIVO;319829;
20515821;ACTIVO;319829;
20515822;ACTIVO;319829;
20516013;ACTIVO;20050755, 20221017;
20516238;ACTIVO;305317;
20516239;ACTIVO;305317;
20516924;ACTIVO;20242825;20714212
20516924;ACTIVO;20242825;20714213
20516925;ACTIVO;20242825;
20516926;ACTIVO;20242825;
20516928;ACTIVO;20242825;
20516935;ACTIVO;20245805;
20516943;ACTIVO;252535;
20516944;ACTIVO;252535;
20516945;ACTIVO;252535;
20517066;ACTIVO;252535;
20517067;ACTIVO;252535;
20517068;ACTIVO;252535;
20517070;ACTIVO;252535;
20517075;ACTIVO;;
20517526;ACTIVO;20475027;
20517681;ACTIVO;20342860;
20517682;ACTIVO;20342860;
20517690;ACTIVO;20432245;
20517691;ACTIVO;20432245;
20517692;ACTIVO;20432245;
20517693;ACTIVO;20432245;
20517810;ACTIVO;20479528;
20517811;ACTIVO;20479528;
20517823;ACTIVO;20096666;
20517824;ACTIVO;20096666;
20517825;ACTIVO;20475747;
20518497;ACTIVO;20055999;
20518498;ACTIVO;20055999;
20518809;ACTIVO;20269745;
20518886;CERRADO;53862;20541425
20518886;CERRADO;53862;20659104
20518886;CERRADO;53862;20659105
20518886;CERRADO;53862;20659106
20518886;CERRADO;53862;20659107
20518886;CERRADO;53862;20659108
20518886;CERRADO;53862;20659109
20518886;CERRADO;53862;20659110
20518886;CERRADO;53862;20659111
20518886;CERRADO;53862;20659112
20518886;CERRADO;53862;20659113
20518886;CERRADO;53862;20659114
20518886;CERRADO;53862;20659115
20518886;CERRADO;53862;20659116
20518886;CERRADO;53862;20659117
20518886;CERRADO;53862;20659118
20518886;CERRADO;53862;20659119
20518886;CERRADO;53862;20659120
20518886;CERRADO;53862;20659121
20518886;CERRADO;53862;20659122
20518886;CERRADO;53862;20659123
20518886;CERRADO;53862;20659124
20518886;CERRADO;53862;20659125
