no_matricula_inmobiliaria;estado_folio;matriculas_matriz;matriculas_derivadas
20844008;ACTIVO;20843855;
20844009;ACTIVO;20843855;
20844010;ACTIVO;20843855;
20844011;ACTIVO;20843855;
20844012;ACTIVO;20843855;
20844013;ACTIVO;20843855;
20844014;ACTIVO;20843855;
20844015;ACTIVO;20843855;
20844016;ACTIVO;20843855;
20844017;ACTIVO;20843855;
20844018;ACTIVO;20843855;
20844019;ACTIVO;20843855;
20844020;ACTIVO;20843855;
20844021;ACTIVO;20843855;
20844022;ACTIVO;20843855;
20844023;ACTIVO;20843855;
20844024;ACTIVO;20843855;
20844025;ACTIVO;20843855;
20844026;ACTIVO;20843855;
20844027;ACTIVO;20843855;
20844028;ACTIVO;20843855;
20844029;ACTIVO;20843855;
20844030;ACTIVO;20843855;
20844031;ACTIVO;20843855;
20844032;ACTIVO;20843855;
20844033;ACTIVO;20843855;
20844034;ACTIVO;20843855;
20844035;ACTIVO;20843855;
20844036;ACTIVO;20843855;
20844037;ACTIVO;20843855;
20844038;ACTIVO;20843855;
20844039;ACTIVO;20843855;
20844040;ACTIVO;20843855;
20844041;ACTIVO;20843855;
20844042;ACTIVO;20843855;
20844043;ACTIVO;20843855;
20844044;ACTIVO;20843855;
20844045;ACTIVO;20843855;
20844046;ACTIVO;20843855;
20844047;ACTIVO;20843855;
20844048;ACTIVO;20843855;
20844049;ACTIVO;20843855;
20844050;ACTIVO;20843855;
20844051;ACTIVO;20843855;
20844052;ACTIVO;20843855;
20844053;ACTIVO;20843855;
20844054;ACTIVO;20843855;
20844055;ACTIVO;20843855;
20844056;ACTIVO;20843855;
20844057;ACTIVO;20843855;
20844058;ACTIVO;20843855;
20844059;ACTIVO;20843855;
20844060;ACTIVO;20843855;
20844061;ACTIVO;20843855;
20844062;ACTIVO;20843855;
20844063;ACTIVO;20843855;
20844064;ACTIVO;20843855;
20844065;ACTIVO;20843855;
20844066;ACTIVO;20843855;
20844067;ACTIVO;20843855;
20844068;ACTIVO;20843855;
20844069;ACTIVO;20843855;
20844070;ACTIVO;20843855;
20844071;ACTIVO;20843855;
20844072;ACTIVO;20843855;
20844073;ACTIVO;20843855;
20844074;ACTIVO;20843855;
20844075;ACTIVO;20843855;
20844076;ACTIVO;20843855;
20844077;ACTIVO;20843855;
20844078;ACTIVO;20843855;
20844079;ACTIVO;20843855;
20844080;ACTIVO;20843855;
20844081;ACTIVO;20843855;
20844082;ACTIVO;20843855;
20844083;ACTIVO;20843855;
20844084;ACTIVO;20843855;
20844085;ACTIVO;20843855;
20844086;ACTIVO;20843855;
20844087;ACTIVO;20843855;
20844088;ACTIVO;20843855;
20844089;ACTIVO;20843855;
20844090;ACTIVO;20843855;
20844091;ACTIVO;20843855;
20844093;ACTIVO;20843855;
20844094;ACTIVO;20843855;
20844095;ACTIVO;20843855;
20844096;ACTIVO;20843855;
20844097;ACTIVO;20843855;
20844098;ACTIVO;20843855;
20844099;ACTIVO;20843855;
20844100;ACTIVO;20843855;
20844101;ACTIVO;20843855;
20844102;ACTIVO;20843855;
20844103;ACTIVO;20843855;
20844104;ACTIVO;20843855;
20844105;ACTIVO;20843855;
20844106;ACTIVO;20843855;
20844107;ACTIVO;20843855;
20844108;ACTIVO;20843855;
20844109;ACTIVO;20843855;
20844110;ACTIVO;20843855;
20844111;ACTIVO;20843855;
20844112;ACTIVO;20843855;
20844113;ACTIVO;20843855;
20844114;ACTIVO;20843855;
20844115;ACTIVO;20843855;
20844116;ACTIVO;20843855;
20844117;ACTIVO;20843855;
20844118;ACTIVO;20843855;
20844119;ACTIVO;20843855;
20844120;ACTIVO;20843855;
20844121;ACTIVO;20843855;
20844123;ACTIVO;20843855;
20844124;ACTIVO;20843855;
20844125;ACTIVO;20843855;
20844126;ACTIVO;20843855;
20844127;ACTIVO;20843855;
20844128;ACTIVO;20843855;
20844129;ACTIVO;20843855;
20844130;ACTIVO;20843855;
20844131;ACTIVO;20843855;
20844132;ACTIVO;20843855;
20844133;ACTIVO;20843855;
20844134;ACTIVO;20843855;
20844135;ACTIVO;20843855;
20844136;ACTIVO;20843855;
20844137;ACTIVO;20843855;
20844138;ACTIVO;20843855;
20844139;ACTIVO;20843855;
20844140;ACTIVO;20843855;
20844141;ACTIVO;20843855;
20844142;ACTIVO;20843855;
20844143;ACTIVO;20843855;
20844144;ACTIVO;20843855;
20844145;ACTIVO;20843855;
20844146;ACTIVO;20843855;
20844147;ACTIVO;20843855;
20844149;ACTIVO;20843855;
20844150;ACTIVO;20843855;
20844151;ACTIVO;20843855;
20844152;ACTIVO;20843855;
20844153;ACTIVO;20843855;
20844154;ACTIVO;20843855;
20844155;ACTIVO;20843855;
20844156;ACTIVO;20843855;
20844157;ACTIVO;20843855;
20844158;ACTIVO;20843855;
20844159;ACTIVO;20843855;
20844160;ACTIVO;20843855;
20844161;ACTIVO;20843855;
20844162;ACTIVO;20843855;
20844163;ACTIVO;20843855;
20844164;ACTIVO;20843855;
20844165;ACTIVO;20843855;
20844166;ACTIVO;20843855;
20844167;ACTIVO;20843855;
20844168;ACTIVO;20843855;
20844169;ACTIVO;20843855;
20844170;ACTIVO;20843855;
20844172;ACTIVO;20843855;
20844173;ACTIVO;20843855;
20844174;ACTIVO;20843855;
20844811;ACTIVO;609604;
20844812;ACTIVO;609604;
20844822;ACTIVO;20431529;
20844823;ACTIVO;20431529;
20844824;ACTIVO;20431529;
20844825;ACTIVO;20431529;
20844826;ACTIVO;20431529;
20844827;ACTIVO;20431529;
20844828;ACTIVO;20431529;
20844885;ACTIVO;20806540;
20844886;ACTIVO;20806540;
20844887;ACTIVO;20806540;
20844888;ACTIVO;20806540;
20844889;ACTIVO;20806540;
20844890;ACTIVO;20806540;
20844891;ACTIVO;20806540;
20844892;ACTIVO;20806540;
20844893;ACTIVO;20806540;
20844894;ACTIVO;20806540;
20844895;ACTIVO;20806540;
20844896;ACTIVO;20806540;
20844897;ACTIVO;20806540;
20844899;ACTIVO;20806540;
20844900;ACTIVO;20806540;
20844901;ACTIVO;20806540;
20844902;ACTIVO;20806540;
20844903;ACTIVO;20806540;
20844904;ACTIVO;20806540;
20844905;ACTIVO;20806540;
20844906;ACTIVO;20806540;
20844907;ACTIVO;20806540;
20844908;ACTIVO;20806540;
20844909;ACTIVO;20806540;
20844950;ACTIVO;861762;
20844951;ACTIVO;861762;
20844952;ACTIVO;861762;
20844953;ACTIVO;861762;
20844954;ACTIVO;861762;
20844955;ACTIVO;861762;
20844956;ACTIVO;861762;
20844957;ACTIVO;861762;
20844958;ACTIVO;861762;
20844959;ACTIVO;861762;
20844960;ACTIVO;861762;
20844961;ACTIVO;861762;
20844962;ACTIVO;861762;
20844963;ACTIVO;861762;
20844964;ACTIVO;861762;
20844965;ACTIVO;861762;
20844966;ACTIVO;861762;
20844967;ACTIVO;861762;
20844968;ACTIVO;861762;
20844969;ACTIVO;861762;
20844970;ACTIVO;861762;
20844971;ACTIVO;861762;
20844973;ACTIVO;861762;
20844974;ACTIVO;861762;
20844975;ACTIVO;861762;
20844976;ACTIVO;861762;
20844977;ACTIVO;861762;
20844978;ACTIVO;861762;
20845228;ACTIVO;20842641;
20845229;ACTIVO;20842641;
20845230;ACTIVO;20842641;
20845587;ACTIVO;20719979;
20845588;ACTIVO;20719979;
20845589;ACTIVO;20719979;
20845593;ACTIVO;486311;
20845594;ACTIVO;486311;
20846542;ACTIVO;20161618;
20846543;ACTIVO;20161618;
20846544;ACTIVO;20161618;
20846545;ACTIVO;20161618;
20846708;ACTIVO;;
20846743;ACTIVO;1142412;
20846802;ACTIVO;20343469;
20846803;ACTIVO;20343469;
20846804;ACTIVO;20343469;
20846805;ACTIVO;20343469;
20846806;ACTIVO;20343469;
20846807;ACTIVO;20343469;
20846808;ACTIVO;20343469;
20846809;ACTIVO;20343469;
20846810;ACTIVO;20343469;
20847086;ACTIVO;20723323, 20767431;
20847301;ACTIVO;20518885;
20847302;ACTIVO;20518885;
20847303;ACTIVO;20518885;
20847306;ACTIVO;20518885;
20847327;ACTIVO;20281400;
20847328;ACTIVO;20281400;
20847552;ACTIVO;523339;
20847553;ACTIVO;523339;
20847554;ACTIVO;523340;
20847555;ACTIVO;523340;
20847556;ACTIVO;523340;
20847557;ACTIVO;523340;
20847970;ACTIVO;504483;
20847971;ACTIVO;504483;
20847972;ACTIVO;504483;
20847973;ACTIVO;504483;
20849827;ACTIVO;20847304;
20849828;ACTIVO;20847304;
20849829;ACTIVO;20847304;
20849831;ACTIVO;20847304;
20849832;ACTIVO;20847304;
20849833;ACTIVO;20847304;
20849834;ACTIVO;20847304;
20849835;ACTIVO;20847304;
20849836;ACTIVO;20847304;
20849837;ACTIVO;20847304;
20849838;ACTIVO;20847304;
20849839;ACTIVO;20847304;
20849840;ACTIVO;20847304;
20849841;ACTIVO;20847304;
20849842;ACTIVO;20847304;
20849843;ACTIVO;20847304;
20849844;ACTIVO;20847304;
20849845;ACTIVO;20847304;
20849846;ACTIVO;20847304;
20849847;ACTIVO;20847304;
20849848;ACTIVO;20847304;
20849849;ACTIVO;20847304;
20849850;ACTIVO;20847304;
20849851;ACTIVO;20847304;
20849852;ACTIVO;20847304;
20849853;ACTIVO;20847304;
20849854;ACTIVO;20847304;
20849855;ACTIVO;20847304;
20849856;ACTIVO;20847304;
20849857;ACTIVO;20847304;
20849858;ACTIVO;20847304;
20849859;ACTIVO;20847304;
20849860;ACTIVO;20847304;
20849861;ACTIVO;20847304;
20849862;ACTIVO;20847304;
20849863;ACTIVO;20847304;
20849864;ACTIVO;20847304;
20849865;ACTIVO;20847304;
20849866;ACTIVO;20847304;
20849867;ACTIVO;20847304;
20849869;ACTIVO;20847304;
20849871;ACTIVO;20847304;
20849872;ACTIVO;20847304;
20849873;ACTIVO;20847304;
20849874;ACTIVO;20847304;
20849875;ACTIVO;20847304;
20849876;ACTIVO;20847304;
20849877;ACTIVO;20847304;
20849878;ACTIVO;20847304;
20849879;ACTIVO;20847304;
20849880;ACTIVO;20847304;
20849881;ACTIVO;20847304;
20849882;ACTIVO;20847304;
20849883;ACTIVO;20847304;
20849884;ACTIVO;20847304;
20849885;ACTIVO;20847304;
20849886;ACTIVO;20847304;
20849887;ACTIVO;20847304;
20849888;ACTIVO;20847304;
20849890;ACTIVO;20847304;
20849891;ACTIVO;20847304;
20849892;ACTIVO;20847304;
20849893;ACTIVO;20847304;
20849894;ACTIVO;20847304;
20849895;ACTIVO;20847304;
20849896;ACTIVO;20847304;
20849897;ACTIVO;20847304;
20849898;ACTIVO;20847304;
20849899;ACTIVO;20847304;
20849900;ACTIVO;20847304;
20849901;ACTIVO;20847304;
20849902;ACTIVO;20847304;
20849903;ACTIVO;20847304;
20849904;ACTIVO;20847304;
20849905;ACTIVO;20847304;
20849906;ACTIVO;20847304;
20849908;ACTIVO;20847304;
20849909;ACTIVO;20847304;
20849910;ACTIVO;20847304;
20849911;ACTIVO;20847304;
20849912;ACTIVO;20847304;
20849913;ACTIVO;20847304;
20849914;ACTIVO;20847304;
20849915;ACTIVO;20847304;
20849916;ACTIVO;20847304;
20849917;ACTIVO;20847304;
20849918;ACTIVO;20847304;
20849919;ACTIVO;20847304;
20849920;ACTIVO;20847304;
20849921;ACTIVO;20847304;
20849922;ACTIVO;20847304;
20849923;ACTIVO;20847304;
20849924;ACTIVO;20847304;
20849925;ACTIVO;20847304;
20849926;ACTIVO;20847304;
20849927;ACTIVO;20847304;
20849928;ACTIVO;20847304;
20849929;ACTIVO;20847304;
20849930;ACTIVO;20847304;
20849931;ACTIVO;20847304;
20849932;ACTIVO;20847304;
20849933;ACTIVO;20847304;
20849934;ACTIVO;20847304;
20849935;ACTIVO;20847304;
20849936;ACTIVO;20847304;
20849938;ACTIVO;20847304;
20849939;ACTIVO;20847304;
20849940;ACTIVO;20847304;
20849941;ACTIVO;20847304;
20849942;ACTIVO;20847304;
20849943;ACTIVO;20847304;
20849944;ACTIVO;20847304;
20849945;ACTIVO;20847304;
20849946;ACTIVO;20847304;
20849947;ACTIVO;20847304;
20849948;ACTIVO;20847304;
20849949;ACTIVO;20847304;
20849950;ACTIVO;20847304;
20849951;ACTIVO;20847304;
20849952;ACTIVO;20847304;
20849953;ACTIVO;20847304;
20849954;ACTIVO;20847304;
20849955;ACTIVO;20847304;
20849956;ACTIVO;20847304;
20849957;ACTIVO;20847304;
20849958;ACTIVO;20847304;
20849960;ACTIVO;20847304;
20849961;ACTIVO;20847304;
20849962;ACTIVO;20847304;
20849963;ACTIVO;20847304;
20849964;ACTIVO;20847304;
20849965;ACTIVO;20847304;
20849966;ACTIVO;20847304;
20849967;ACTIVO;20847304;
20849968;ACTIVO;20847304;
20849969;ACTIVO;20847304;
20849970;ACTIVO;20847304;
20849971;ACTIVO;20847304;
20849972;ACTIVO;20847304;
20849973;ACTIVO;20847304;
20849974;ACTIVO;20847304;
20849975;ACTIVO;20847304;
20849976;ACTIVO;20847304;
20849977;ACTIVO;20847304;
20849978;ACTIVO;20847304;
20849979;ACTIVO;20847304;
20849980;ACTIVO;20847304;
20849981;ACTIVO;20847304;
20849982;ACTIVO;20847304;
20849983;ACTIVO;20847304;
20849984;ACTIVO;20847304;
20849985;ACTIVO;20847304;
20849986;ACTIVO;20847304;
20849987;ACTIVO;20847304;
20849988;ACTIVO;20847304;
20849989;ACTIVO;20847304;
20849990;ACTIVO;20847304;
20849991;ACTIVO;20847304;
20849992;ACTIVO;20847304;
20849993;ACTIVO;20847304;
20849994;ACTIVO;20847304;
20849995;ACTIVO;20847304;
20849996;ACTIVO;20847304;
20849997;ACTIVO;20847304;
20849998;ACTIVO;20847304;
20849999;ACTIVO;20847304;
20850000;ACTIVO;20847304;
20850001;ACTIVO;20847304;
20850002;ACTIVO;20847304;
20850006;ACTIVO;20847304;
20850007;ACTIVO;20847304;
20850008;ACTIVO;20847304;
20850010;ACTIVO;20847304;
20850671;ACTIVO;20137307;
20850672;ACTIVO;20137307;
20850673;ACTIVO;20137307;
20850784;ACTIVO;20842641;
20850785;ACTIVO;20842641;
20850786;ACTIVO;20842641;
20850787;ACTIVO;20842641;
20850788;ACTIVO;20842641;
20850789;ACTIVO;20842641;
20850790;ACTIVO;20842641;
20850792;ACTIVO;20842641;
20850793;ACTIVO;20842641;
20850794;ACTIVO;20842641;
20850795;ACTIVO;20842641;
20850796;ACTIVO;20842641;
20850797;ACTIVO;20842641;
20850798;ACTIVO;20842641;
20850799;ACTIVO;20842641;
20850800;ACTIVO;20842641;
20850801;ACTIVO;20842641;
20850802;ACTIVO;20842641;
20850803;ACTIVO;20842641;
20850804;ACTIVO;20842641;
20850805;ACTIVO;20842641;
20850806;ACTIVO;20842641;
20850807;ACTIVO;20842641;
20850808;ACTIVO;20842641;
20850809;ACTIVO;20842641;
20850810;ACTIVO;20842641;
20850811;ACTIVO;20842641;
20850812;ACTIVO;20842641;
20850813;ACTIVO;20842641;
20850814;ACTIVO;20842641;
20850815;ACTIVO;20842641;
20850816;ACTIVO;20842641;
20850817;ACTIVO;20842641;
20850818;ACTIVO;20842641;
20850819;ACTIVO;20842641;
20850820;ACTIVO;20842641;
20850821;ACTIVO;20842641;
20850822;ACTIVO;20842641;
20850823;ACTIVO;20842641;
20850824;ACTIVO;20842641;
20850881;ACTIVO;20736411, 20850781;
20851874;ACTIVO;20736408;
20851875;ACTIVO;20736408;
20852014;ACTIVO;737249;
20852015;ACTIVO;737249;20949550
20852015;ACTIVO;737249;20949551
20852015;ACTIVO;737249;20949552
20852015;ACTIVO;737249;20949553
20852015;ACTIVO;737249;20949554
20852015;ACTIVO;737249;20949555
20852015;ACTIVO;737249;20949556
20852015;ACTIVO;737249;20949557
20852015;ACTIVO;737249;20949558
20852015;ACTIVO;737249;20949559
20852015;ACTIVO;737249;20949560
20852015;ACTIVO;737249;20949561
20852015;ACTIVO;737249;20949562
20852015;ACTIVO;737249;20949563
20853854;ACTIVO;20544747;
20853855;ACTIVO;20544747;
20853856;ACTIVO;20544747;
20853857;ACTIVO;20544747;
20854337;CERRADO;469383;
20854338;ACTIVO;469383;
20854339;ACTIVO;469383;
20854340;ACTIVO;469383;
20855006;ACTIVO;20753880;
20855007;ACTIVO;20753880;
20855009;ACTIVO;20753880;
20855010;ACTIVO;20753880;
20855011;ACTIVO;20753880;
20855012;ACTIVO;20753880;
20855193;ACTIVO;542751;
20855194;ACTIVO;542751;
20855195;ACTIVO;542751;
20855196;ACTIVO;542751;
20855295;ACTIVO;1060505;
20855357;ACTIVO;20137543;
20855358;ACTIVO;20137543;
20855359;ACTIVO;20137543;
20855811;ACTIVO;20855380;
20856637;ACTIVO;20727266;
20856638;ACTIVO;20727266;
20856639;ACTIVO;20727266;
20856640;ACTIVO;20727266;
20856641;ACTIVO;20727266;
20856642;ACTIVO;20727266;
20856643;ACTIVO;20727266;
20856644;ACTIVO;20727266;
20856645;ACTIVO;20727266;
20856646;ACTIVO;20727266;
20856647;ACTIVO;20727266;
20856648;ACTIVO;20727266;
20856649;ACTIVO;20727266;
20856650;ACTIVO;20727266;
20856651;ACTIVO;20727266;
20856652;ACTIVO;20727266;
20856653;ACTIVO;20727266;
20856654;ACTIVO;20727266;
20856655;ACTIVO;20727266;
20856656;ACTIVO;20727266;
20856657;ACTIVO;20727266;
20856658;ACTIVO;20727266;
20856659;ACTIVO;20727266;
20856660;ACTIVO;20727266;
20856661;ACTIVO;20727266;
20856662;ACTIVO;20727266;
20856663;ACTIVO;20727266;
20856664;ACTIVO;20727266;
20856665;ACTIVO;20727266;
20856666;ACTIVO;20727266;
20856867;ACTIVO;867497;
20856868;ACTIVO;867497;
20856869;ACTIVO;867497;
20856870;ACTIVO;867497;
20856871;ACTIVO;867497;
20856872;ACTIVO;867497;
20856873;ACTIVO;867497;
20856874;ACTIVO;867497;
20856875;ACTIVO;867497;
20856876;ACTIVO;867497;
20856877;ACTIVO;867497;
20856878;ACTIVO;867497;
20856879;ACTIVO;867497;
20856880;ACTIVO;867497;
20856881;ACTIVO;867497;
20856882;ACTIVO;867497;
20856883;ACTIVO;867497;
20856884;ACTIVO;867497;
20856885;ACTIVO;867497;
20856886;ACTIVO;867497;
20857084;ACTIVO;137121, 641309;20857092
20857084;ACTIVO;137121, 641309;20857093
20857084;ACTIVO;137121, 641309;20857094
20857084;ACTIVO;137121, 641309;20857095
20857084;ACTIVO;137121, 641309;20857096
20857084;ACTIVO;137121, 641309;20857097
20857084;ACTIVO;137121, 641309;20857098
20857084;ACTIVO;137121, 641309;20857099
20857084;ACTIVO;137121, 641309;20857100
20857084;ACTIVO;137121, 641309;20857101
20857084;ACTIVO;137121, 641309;20857102
20857084;ACTIVO;137121, 641309;20857103
20857084;ACTIVO;137121, 641309;20857104
20857084;ACTIVO;137121, 641309;20857105
20857084;ACTIVO;137121, 641309;20857106
20857084;ACTIVO;137121, 641309;20857107
20857084;ACTIVO;137121, 641309;20857108
20857084;ACTIVO;137121, 641309;20857109
20857084;ACTIVO;137121, 641309;20857110
20857084;ACTIVO;137121, 641309;20857111
20857084;ACTIVO;137121, 641309;20857112
20857092;ACTIVO;20857084;
20857093;ACTIVO;20857084;
20857094;ACTIVO;20857084;
20857095;ACTIVO;20857084;
20857096;ACTIVO;20857084;
20857097;ACTIVO;20857084;
20857098;ACTIVO;20857084;
20857099;ACTIVO;20857084;
20857100;ACTIVO;20857084;
20857108;ACTIVO;20857084;
20857109;ACTIVO;20857084;
20857110;ACTIVO;20857084;
20857532;CERRADO;20544746;20940198
20857532;CERRADO;20544746;20940199
20857534;ACTIVO;20544746;20966247
20857534;ACTIVO;20544746;20966248
20857534;ACTIVO;20544746;20966249
20857534;ACTIVO;20544746;20966250
20857535;ACTIVO;20544746;
20857553;ACTIVO;20702428;
20857554;ACTIVO;20702428;
20857555;ACTIVO;20702428;
20857556;ACTIVO;20702428;
20857557;ACTIVO;20702428;
20857558;ACTIVO;20702428;
20857559;ACTIVO;20702428;
20857560;ACTIVO;20702428;
20857561;ACTIVO;20702428;
20857953;ACTIVO;20701947;
20857954;ACTIVO;20701947;
20857955;ACTIVO;20701947;
20857956;ACTIVO;20701947;
20857957;ACTIVO;20701947;
20857958;ACTIVO;20701947;
20857959;ACTIVO;20701947;
20857960;ACTIVO;20701947;
20857961;ACTIVO;20701947;
20857962;ACTIVO;20701947;
20857963;ACTIVO;20701947;
20857964;ACTIVO;20701947;
20857965;ACTIVO;20701947;
20857966;ACTIVO;20701947;
20857967;ACTIVO;20701947;
20857968;ACTIVO;20701947;
20857969;ACTIVO;20701947;
20857970;ACTIVO;20701947;
20859205;ACTIVO;646216;
20859206;ACTIVO;646216;
20859695;CERRADO;359830, 20400827;20871487
20859695;CERRADO;359830, 20400827;20871488
20859788;ACTIVO;20516927;
20859789;ACTIVO;20516927;
20860890;ACTIVO;89871;
20860891;ACTIVO;89871;
20860892;ACTIVO;20851873;
20860893;ACTIVO;20851873;
20862002;ACTIVO;20501845;
20862003;ACTIVO;20501845;
20862043;ACTIVO;20833584;20930920
20862043;ACTIVO;20833584;20930921
20862043;ACTIVO;20833584;20930922
20862043;ACTIVO;20833584;20930923
20862043;ACTIVO;20833584;20930924
20862043;ACTIVO;20833584;20930925
20862062;ACTIVO;20815549;
20862063;ACTIVO;20815549;
20862065;ACTIVO;20815549;
20862066;ACTIVO;20815549;
20862067;ACTIVO;20815549;
20862068;ACTIVO;20815549;
20862090;ACTIVO;20722816;
20862091;ACTIVO;20722816;
20862104;ACTIVO;20842641;
20862105;ACTIVO;20842641;
20862106;ACTIVO;20842641;
20862107;ACTIVO;20842641;
20862108;ACTIVO;20842641;
20862109;ACTIVO;20842641;
20862110;ACTIVO;20842641;
20862111;ACTIVO;20842641;
20862112;ACTIVO;20842641;
20862113;ACTIVO;20842641;
20862114;ACTIVO;20842641;
20862115;ACTIVO;20842641;
20862116;ACTIVO;20842641;
20862117;ACTIVO;20842641;
20862119;ACTIVO;20842641;
20862120;ACTIVO;20842641;
20862121;ACTIVO;20842641;
20862122;ACTIVO;20842641;
20862123;ACTIVO;20842641;
20862124;ACTIVO;20842641;
20862125;ACTIVO;20842641;
20862126;ACTIVO;20842641;
20862127;ACTIVO;20842641;
20862128;ACTIVO;20842641;
20862129;ACTIVO;20842641;
20862130;ACTIVO;20842641;
20862131;ACTIVO;20842641;
20862132;ACTIVO;20842641;
20862133;ACTIVO;20842641;
20862134;ACTIVO;20842641;
20862135;ACTIVO;20842641;
20862136;ACTIVO;20842641;
20862137;ACTIVO;20842641;
20862138;ACTIVO;20842641;
20862139;ACTIVO;20842641;
20862140;ACTIVO;20842641;
20862141;ACTIVO;20842641;
20862142;ACTIVO;20842641;
20862143;ACTIVO;20842641;
20862944;ACTIVO;20834471;
20862945;ACTIVO;20834471;
20862946;ACTIVO;20834471;
20863227;ACTIVO;652561;
20864461;ACTIVO;20339382;
20864462;ACTIVO;20339382;
20864463;ACTIVO;20339382;
20866419;ACTIVO;20415484;
20868124;ACTIVO;20240881;
20868125;ACTIVO;20240881;
20868126;ACTIVO;20240881;
20868127;ACTIVO;20240881;
20868136;ACTIVO;20719979;
20868137;ACTIVO;20719979;
20868138;ACTIVO;20719979;
20868141;ACTIVO;20847305;
20868142;ACTIVO;20847305;
20868143;ACTIVO;20847305;
20868144;ACTIVO;20847305;
20868145;ACTIVO;20847305;
20868146;ACTIVO;20847305;
20868147;ACTIVO;20847305;
20868148;ACTIVO;20847305;
20868149;ACTIVO;20847305;
20868150;ACTIVO;20847305;
20868151;ACTIVO;20847305;
20868152;ACTIVO;20847305;
20871462;ACTIVO;20422404;
20871463;ACTIVO;20422404;
20871464;ACTIVO;20422404;
20871465;ACTIVO;20422404;
20871466;ACTIVO;20422404;
20871467;ACTIVO;20422404;
20873389;ACTIVO;20701947;
20873390;ACTIVO;20701947;
20873391;ACTIVO;20701947;
20873392;ACTIVO;20701947;
20873393;ACTIVO;20701947;
20873394;ACTIVO;20701947;
20873395;ACTIVO;20701947;
20873396;ACTIVO;20701947;
20873397;ACTIVO;20701947;
20873398;ACTIVO;20701947;
20873399;ACTIVO;20701947;
20873400;ACTIVO;20701947;
20873401;ACTIVO;20701947;
20873402;ACTIVO;20701947;
20873403;ACTIVO;20701947;
20873404;ACTIVO;20701947;
20873405;ACTIVO;20701947;
20873406;ACTIVO;20701947;
20873407;ACTIVO;20701947;
20873408;ACTIVO;20701947;
20873410;ACTIVO;20701947;
20873411;ACTIVO;20701947;
20873412;ACTIVO;20701947;
20873438;ACTIVO;20558785;
20873439;ACTIVO;20558785;
20873440;ACTIVO;20558785;
20873441;ACTIVO;20558785;
20873442;ACTIVO;20558785;
20873443;ACTIVO;20558785;
20873444;ACTIVO;20558785;
20873445;ACTIVO;20558785;
20873446;ACTIVO;20558785;
20873447;ACTIVO;20558785;
20873448;ACTIVO;20558785;
20873449;ACTIVO;20558785;
20876642;ACTIVO;20382377;
20876643;ACTIVO;20382377;
20876644;ACTIVO;20382377;
20876645;ACTIVO;20382377;
20876646;ACTIVO;20382377;
20876647;ACTIVO;20382377;
20876648;ACTIVO;20382377;
20876649;ACTIVO;20382377;
20876650;ACTIVO;20382377;
20876651;ACTIVO;20382377;
20876652;ACTIVO;20382377;
20876653;ACTIVO;20382377;
20876842;ACTIVO;20607429, 20607481;20944124
20876842;ACTIVO;20607429, 20607481;20944125
20876842;ACTIVO;20607429, 20607481;20944126
20876842;ACTIVO;20607429, 20607481;20944127
20876842;ACTIVO;20607429, 20607481;20944128
20876842;ACTIVO;20607429, 20607481;20944129
20877379;ACTIVO;380852;
20877380;ACTIVO;380852;
20877381;ACTIVO;380852;
20877382;ACTIVO;380852;
20877383;ACTIVO;380852;
20877384;ACTIVO;380852;
20877385;ACTIVO;380852;
20877386;ACTIVO;380852;
20877387;ACTIVO;380852;
20877388;ACTIVO;380852;
20877389;ACTIVO;380852;
20877390;ACTIVO;380852;
20877391;ACTIVO;380852;
20877392;ACTIVO;380852;
20877394;ACTIVO;20857101;
20877395;ACTIVO;20857101;
20877396;ACTIVO;20857101;
20877397;ACTIVO;20857101;
20877398;ACTIVO;20857102;
20877399;ACTIVO;20857102;
20877400;ACTIVO;20857102;
20877401;ACTIVO;20857102;
20877402;ACTIVO;20857102;
20877403;ACTIVO;20857102;
20877404;ACTIVO;20857102;
20877405;ACTIVO;20857102;
20877406;ACTIVO;20857102;
20877407;ACTIVO;20857102;
20877408;ACTIVO;20857102;
20877409;ACTIVO;20857102;
20877410;ACTIVO;20857102;
20877411;ACTIVO;20857103;
20877412;ACTIVO;20857103;
20877413;ACTIVO;20857103;
20877414;ACTIVO;20857103;
20877415;ACTIVO;20857103;
20877416;ACTIVO;20857103;
20877417;ACTIVO;20857103;
20877418;ACTIVO;20857103;
20877419;ACTIVO;20857103;
20877420;ACTIVO;20857103;
20877421;ACTIVO;20857103;
20877422;ACTIVO;20857103;
20877423;ACTIVO;20857103;
20877424;ACTIVO;20857103;
20877425;ACTIVO;20857103;
20877426;ACTIVO;20857103;
20877427;ACTIVO;20857103;
20877428;ACTIVO;20857103;
20877429;ACTIVO;20857103;
20877430;ACTIVO;20857103;
20877431;ACTIVO;20857103;
20877432;ACTIVO;20857103;
20877433;ACTIVO;20857103;
20877434;ACTIVO;20857103;
20877435;ACTIVO;20857103;
20877436;ACTIVO;20857103;
20877437;ACTIVO;20857103;
20877438;ACTIVO;20857103;
20877439;ACTIVO;20857103;
20877440;ACTIVO;20857103;
20877441;ACTIVO;20857103;
20877442;ACTIVO;20857103;
20877443;ACTIVO;20857103;
20877444;ACTIVO;20857103;
20877445;ACTIVO;20857103;
20877446;ACTIVO;20857103;
20877447;ACTIVO;20857103;
20877448;ACTIVO;20857103;
20877449;ACTIVO;20857103;
20877450;ACTIVO;20857103;
20877451;ACTIVO;20857103;
20877452;ACTIVO;20857103;
